sub_id,user_id,form_id,task_id,project_id,modified,campaign_id,campaign_name,how_affordable_is_produce_in_your_neighborhood?,lat,lon
"""4660204558876672""","""6603839396380672""","""4587820012273664""","""6543487551930368""","""5897368358617088""",2019-03-26 22:29:21.583000+00:00,"""4594035316490240""",su_tl-ph_food-security-2,affordable,6.911858,122.0935037
"""4660244963655680""","""6263487930040320""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-01-17 05:37:20.488000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,affordable,7.1121878,125.4940253
"""4660394380492800""","""6223932728279040""","""4587820012273664""","""6275302370050048""","""5897368358617088""",2019-03-19 13:02:28.723000+00:00,"""5942595656089600""",ii_tl-ph_food-security-2,affordable,10.6856171,122.5166086
"""4660743527989248""","""6077547475369984""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-02-05 17:17:21.350000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.0200857,125.5070919
"""4660890165051392""","""5641612937920512""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-01-08 16:18:23.168000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.0914957,125.584402
"""4660950445588480""","""5785646245347328""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-01-22 00:32:23.550000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,affordable,7.1031862,125.6205417
"""4660951586439168""","""5970934655614976""","""4587820012273664""","""6275302370050048""","""5897368358617088""",2019-01-22 00:37:24.027000+00:00,"""5942595656089600""",ii_tl-ph_food-security-2,affordable,,
"""4661279210864640""","""5750945891745792""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-03-13 21:59:21.400000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,affordable,7.0548742,125.5513299
"""4661415442907136""","""6486146106261504""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-01-22 02:32:23.343000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,unaffordable,7.0982535,125.6188402
"""4661709613563904""","""6274744674418688""","""4587820012273664""","""4825961704980480""","""5897368358617088""",2019-03-13 20:38:20.673000+00:00,"""5785402034094080""",mg-ph-tl_tl-ph_food-security-2,affordable,7.1933489,124.5399538
"""4662791707295744""","""6266512392323072""","""4587820012273664""","""6275302370050048""","""5897368358617088""",2019-02-19 14:36:21.554000+00:00,"""5942595656089600""",ii_tl-ph_food-security-2,affordable,11.1109043,122.6460334
"""4662892776390656""","""5682641795809280""","""4587820012273664""","""4825961704980480""","""5897368358617088""",2019-03-14 05:44:20.385000+00:00,"""5785402034094080""",mg-ph-tl_tl-ph_food-security-2,affordable,6.0835282,125.1177532
"""4665084653600768""","""6264059487846400""","""4587820012273664""","""4825961704980480""","""5897368358617088""",2019-01-16 19:58:20.363000+00:00,"""5785402034094080""",mg-ph-tl_tl-ph_food-security-2,affordable,7.0905349,125.4931548
"""4665465727090688""","""6255881530376192""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-02-18 22:41:19.622000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,affordable,7.0202856,125.5071057
"""4665642932240384""","""6202544894246912""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-01-17 00:03:23.650000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,affordable,7.0934631,125.6284435
"""4665711818440704""","""4611519447826432""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-03-18 21:02:24.599000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,affordable,7.1032641,125.6414695
"""4665859525050368""","""6029472878821376""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-03-13 18:32:23.882000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,very_affordable,7.0608531,125.6053139
"""4665920108625920""","""5840131831365632""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-01-09 01:40:19.296000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.0740456,125.6110257
"""4665980049424384""","""5820887766925312""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-02-13 16:42:20.562000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,affordable,7.0632084,125.6014432
"""4666019949838336""","""5736388605509632""","""4587820012273664""","""4825961704980480""","""5897368358617088""",2019-01-16 21:44:18.585000+00:00,"""5785402034094080""",mg-ph-tl_tl-ph_food-security-2,affordable,6.2024598,125.0668496
"""4666309809799168""","""5630001126834176""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-01-08 23:55:19.841000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.0775838,125.6056241
"""4667543417520128""","""5301844437893120""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-02-13 20:48:19.113000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,affordable,7.069293,125.6196896
"""4668120184651776""","""6712654020214784""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-02-13 22:49:22.045000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,affordable,7.0831607,125.6196443
"""4668756145995776""","""6052303037530112""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-01-21 18:48:18.673000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,affordable,7.0889457,125.6284722
"""4668824865472512""","""6497610623877120""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-01-21 16:33:19.432000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,very_affordable,7.0788034,125.5270433
"""4668908948684800""","""5777800646623232""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-02-13 16:03:19.251000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,affordable,7.266344,125.6631374
"""4668922441760768""","""6068963526049792""","""4587820012273664""","""6275302370050048""","""5897368358617088""",2019-01-21 23:22:21.469000+00:00,"""5942595656089600""",ii_tl-ph_food-security-2,unaffordable,10.6532509,122.9316353
"""4669350662373376""","""5891167277285376""","""4587820012273664""","""4945906786893824""","""5897368358617088""",2019-03-13 23:29:24.416000+00:00,"""5519682876473344""",su-ph-tl_tl-ph_food-security-2,affordable,6.9545695,121.9583665
"""4670040408326144""","""6686603537809408""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-01-17 11:17:20.897000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,affordable,8.550305,125.93411
"""4670534694469632""","""6696029745315840""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-02-14 11:25:19.786000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,affordable,7.0612504,125.5598932
"""4670622744444928""","""4953492796997632""","""4587820012273664""","""4825961704980480""","""5897368358617088""",2019-03-13 16:17:24.641000+00:00,"""5785402034094080""",mg-ph-tl_tl-ph_food-security-2,affordable,5.9593511,125.091259
"""4671233436155904""","""5884297825222656""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-01-17 03:03:24.257000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,affordable,6.7855751,125.2133793
"""4671667272941568""","""6446991385034752""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-03-19 00:59:20.085000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,very_affordable,7.1090269,125.6224109
"""4671768256053248""","""6457890766323712""","""4587820012273664""","""6275302370050048""","""5897368358617088""",2019-02-19 10:43:18.890000+00:00,"""5942595656089600""",ii_tl-ph_food-security-2,affordable,10.6931734,122.5516164
"""4672122813153280""","""6151534389755904""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-01-09 00:49:18.528000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.2225578,124.2401394
"""4672396734758912""","""6667640955207680""","""4587820012273664""","""4825961704980480""","""5897368358617088""",2019-01-16 17:41:22.255000+00:00,"""5785402034094080""",mg-ph-tl_tl-ph_food-security-2,very_affordable,7.0985983,125.5781133
"""4672769990066176""","""5770851678945280""","""4587820012273664""","""4825961704980480""","""5897368358617088""",2019-02-14 02:40:21.686000+00:00,"""5785402034094080""",mg-ph-tl_tl-ph_food-security-2,affordable,6.1094489,125.1764177
"""4672908393709568""","""6503360414875648""","""4587820012273664""","""6543487551930368""","""5897368358617088""",2019-02-26 01:27:23.663000+00:00,"""4594035316490240""",su_tl-ph_food-security-2,unaffordable,6.9132432,122.0579865
"""4672976151642112""","""4728824064376832""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-03-13 22:17:25.046000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,unaffordable,7.0621783,125.6067267
"""4673065269067776""","""6628609194196992""","""4587820012273664""","""6275302370050048""","""5897368358617088""",2019-02-19 05:32:19.659000+00:00,"""5942595656089600""",ii_tl-ph_food-security-2,affordable,10.6912127,122.5085967
"""4673321629122560""","""6539754889805824""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-01-21 23:05:21.057000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,affordable,7.0914986,125.5844051
"""4674038472376320""","""6282436709187584""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-04-03 06:34:21.113000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.1894638,124.5323829
"""4674109632937984""","""5630651400192000""","""4587820012273664""","""6275302370050048""","""5897368358617088""",2019-03-19 06:38:20.495000+00:00,"""5942595656089600""",ii_tl-ph_food-security-2,very_unaffordable,11.4665376,123.111777
"""4675312648454144""","""6197446122143744""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-01-17 12:46:19.057000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,very_affordable,7.0692823,125.6127419
"""4676317771464704""","""5889930590945280""","""4587820012273664""","""4945906786893824""","""5897368358617088""",2019-01-17 09:36:19.355000+00:00,"""5519682876473344""",su-ph-tl_tl-ph_food-security-2,affordable,7.5199903,123.1771113
"""4676442547814400""","""5983033586876416""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-02-19 10:19:21.037000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,unaffordable,,
"""4676452421206016""","""5340703406161920""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-02-14 09:32:23.013000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,unaffordable,7.0925311,125.6079325
"""4676695001923584""","""6018278637961216""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-03-19 00:08:19.080000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,unaffordable,7.1671059,125.6075621
"""4676830750572544""","""5815471669510144""","""4587820012273664""","""4945906786893824""","""5897368358617088""",2019-03-14 13:14:21.747000+00:00,"""5519682876473344""",su-ph-tl_tl-ph_food-security-2,affordable,6.9705561,121.9407337
"""4677035864621056""","""5747757287473152""","""4587820012273664""","""6543487551930368""","""5897368358617088""",2019-03-26 02:20:26.222000+00:00,"""4594035316490240""",su_tl-ph_food-security-2,affordable,6.9278754,122.0132193
"""4677266724356096""","""6474297633669120""","""4587820012273664""","""4825961704980480""","""5897368358617088""",2019-01-16 16:26:27.068000+00:00,"""5785402034094080""",mg-ph-tl_tl-ph_food-security-2,affordable,7.0623599,125.5580983
"""4677909308506112""","""4631034748469248""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-01-08 23:36:18.352000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.1562129,125.5968575
"""4677978778763264""","""6730246206259200""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-02-19 10:19:20.874000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,affordable,7.0987217,125.6275999
"""4678012656156672""","""6020522401857536""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-01-09 05:33:19.410000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.0853203,125.5587921
"""4678321856053248""","""5944370786205696""","""4587820012273664""","""6275302370050048""","""5897368358617088""",2019-01-23 02:58:21.793000+00:00,"""5942595656089600""",ii_tl-ph_food-security-2,affordable,10.7143238,122.5744226
"""4678658355625984""","""6603801348800512""","""4587820012273664""","""6543487551930368""","""5897368358617088""",2019-03-25 17:56:22.123000+00:00,"""4594035316490240""",su_tl-ph_food-security-2,very_affordable,6.9162258,122.0669273
"""4679559632912384""","""4942143313412096""","""4587820012273664""","""4945906786893824""","""5897368358617088""",2019-01-17 07:47:20.630000+00:00,"""5519682876473344""",su-ph-tl_tl-ph_food-security-2,unaffordable,8.24493,122.9989883
"""4679685894045696""","""5750945891745792""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-02-13 21:57:23.371000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,affordable,7.0546795,125.5513942
"""4680342457810944""","""5842615167614976""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-01-16 23:13:24.929000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,affordable,7.0875365,125.6254046
"""4680383222251520""","""6433827192832000""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-02-13 16:16:23.901000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,very_affordable,7.103803,125.6233814
"""4680427194286080""","""6045752204722176""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-03-18 16:08:24.997000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,affordable,7.178612,125.6406722
"""4681408696025088""","""5954988029247488""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-02-06 13:53:23.253000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,unaffordable,7.0292269,124.3144281
"""4681437368287232""","""5869433648054272""","""4587820012273664""","""4825961704980480""","""5897368358617088""",2019-02-13 23:45:27.906000+00:00,"""5785402034094080""",mg-ph-tl_tl-ph_food-security-2,affordable,6.0674375,125.1417208
"""4683233910325248""","""5653122770796544""","""4587820012273664""","""4825961704980480""","""5897368358617088""",2019-01-16 22:15:21.400000+00:00,"""5785402034094080""",mg-ph-tl_tl-ph_food-security-2,affordable,7.0910952,125.6366537
"""4683607147806720""","""5876377334054912""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-03-19 10:08:21.462000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,affordable,7.1471528,125.4647561
"""4683765177647104""","""5701222755467264""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-01-22 01:57:19.103000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,affordable,7.0842287,125.6179732
"""4684392946466816""","""5202871249272832""","""4587820012273664""","""4945906786893824""","""5897368358617088""",2019-03-14 13:44:19.362000+00:00,"""5519682876473344""",su-ph-tl_tl-ph_food-security-2,unaffordable,6.9092646,122.0556609
"""4684944800481280""","""6128282831421440""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-01-09 00:32:18.341000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.1077765,125.6322063
"""4685277073244160""","""4522578251087872""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-01-16 22:39:18.204000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,very_affordable,6.8999633,126.0235263
"""4686236728950784""","""5221414568198144""","""4587820012273664""","""4825961704980480""","""5897368358617088""",2019-03-14 10:41:21.915000+00:00,"""5785402034094080""",mg-ph-tl_tl-ph_food-security-2,affordable,7.021884,125.0869566
"""4686269693034496""","""5899111572176896""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-01-22 01:17:18.315000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,very_affordable,7.0911147,125.5854161
"""4686677864873984""","""6200244897316864""","""4587820012273664""","""6543487551930368""","""5897368358617088""",2019-03-26 13:17:19.592000+00:00,"""4594035316490240""",su_tl-ph_food-security-2,affordable,14.5584064,121.0827893
"""4687370228072448""","""6265938687033344""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-02-13 23:06:19.234000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,very_affordable,6.4172809,125.6055871
"""4688161893515264""","""5739320082169856""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-03-19 02:14:20.652000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,affordable,6.4991922,124.845724
"""4688838536462336""","""6507430701694976""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-02-19 00:26:25.640000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,unaffordable,7.0527876,125.5509999
"""4689435158380544""","""6160552478900224""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-04-02 22:28:33.717000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.2363434,124.2613282
"""4689688204935168""","""5941434580467712""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-03-18 19:05:20.390000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,affordable,7.2773833,125.3108889
"""4689859283255296""","""4767372311265280""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-01-08 23:18:21.912000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.0636711,125.5887111
"""4690620616540160""","""6099418669383680""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-01-21 17:40:18.949000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,very_affordable,7.077762,125.6044943
"""4690703260057600""","""5654616987402240""","""4587820012273664""","""4825961704980480""","""5897368358617088""",2019-03-14 04:05:22.391000+00:00,"""5785402034094080""",mg-ph-tl_tl-ph_food-security-2,affordable,7.2348299,124.2292223
"""4690771192053760""","""6280506133970944""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-01-09 07:09:22.276000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.0999341,125.6197306
"""4690880126517248""","""6042455860314112""","""4587820012273664""","""4945906786893824""","""5897368358617088""",2019-01-17 04:10:24.597000+00:00,"""5519682876473344""",su-ph-tl_tl-ph_food-security-2,affordable,8.466388,123.3872536
"""4690984011038720""","""6474297633669120""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-01-21 17:09:19.042000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,affordable,7.0624629,125.5580602
"""4691109705940992""","""5915304100102144""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-01-21 21:15:18.516000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,very_unaffordable,7.1422911,125.6622628
"""4691174445023232""","""6344944455254016""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-02-05 20:39:19.031000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.0904433,125.4931633
"""4691318649389056""","""6363367495172096""","""4587820012273664""","""4825961704980480""","""5897368358617088""",2019-01-17 00:28:27.618000+00:00,"""5785402034094080""",mg-ph-tl_tl-ph_food-security-2,affordable,7.136385,125.6615383
"""4692396999704576""","""5665347843653632""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-03-18 16:05:27.510000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,affordable,7.0530222,125.5509891
"""4693107247415296""","""6271465903095808""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-02-05 16:27:20.837000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.10989,125.6300765
"""4693169365057536""","""6147753790930944""","""4587820012273664""","""6543487551930368""","""5897368358617088""",2019-02-27 00:56:22.659000+00:00,"""4594035316490240""",su_tl-ph_food-security-2,affordable,6.9214004,122.052495
"""4693656617353216""","""6653890579660800""","""4587820012273664""","""6275302370050048""","""5897368358617088""",2019-02-18 16:40:32.084000+00:00,"""5942595656089600""",ii_tl-ph_food-security-2,affordable,10.6894306,122.4616203
"""4693986226733056""","""6107067578318848""","""4587820012273664""","""4825961704980480""","""5897368358617088""",2019-01-17 05:35:21.469000+00:00,"""5785402034094080""",mg-ph-tl_tl-ph_food-security-2,affordable,7.0775785,125.6056326
"""4694446504411136""","""6080255104122880""","""4587820012273664""","""6275302370050048""","""5897368358617088""",2019-03-18 19:23:19.210000+00:00,"""5942595656089600""",ii_tl-ph_food-security-2,affordable,10.729393,122.5583086
"""4694549668560896""","""6204613365596160""","""4587820012273664""","""4825961704980480""","""5897368358617088""",2019-02-14 10:03:27.211000+00:00,"""5785402034094080""",mg-ph-tl_tl-ph_food-security-2,unaffordable,,
"""4694566349307904""","""6146166603382784""","""4587820012273664""","""4580107475746816""","""5897368358617088""",2019-01-19 06:27:17.953000+00:00,"""6512267501764608""",ls_tl-ph_food-security-2,affordable,8.2518788,124.2677006
"""4694716232761344""","""6403806516477952""","""4587820012273664""","""4825961704980480""","""5897368358617088""",2019-02-14 06:28:24.855000+00:00,"""5785402034094080""",mg-ph-tl_tl-ph_food-security-2,unaffordable,5.9673292,125.2850519
"""4694790648102912""","""5734820829200384""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-02-18 23:34:20.041000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,unaffordable,7.0927172,125.6112017
"""4694924840665088""","""5761473636728832""","""4587820012273664""","""6275302370050048""","""5897368358617088""",2019-02-19 01:33:19.278000+00:00,"""5942595656089600""",ii_tl-ph_food-security-2,affordable,10.7097467,122.5662494
"""4695091455197184""","""6682380238585856""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-02-05 17:13:19.073000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.0200735,125.5070813
"""4695139828105216""","""6624513250820096""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-01-17 00:15:29.353000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,unaffordable,7.0604219,125.955439
"""4695431093157888""","""6353058889990144""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-02-05 16:13:25.214000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.0901882,125.6151657
"""4695636534362112""","""5744394508435456""","""4587820012273664""","""6275302370050048""","""5897368358617088""",2019-01-23 02:53:23.068000+00:00,"""5942595656089600""",ii_tl-ph_food-security-2,affordable,10.7111393,122.5621718
"""4695951308488704""","""5635866330398720""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-01-17 01:31:23.773000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,affordable,8.1339294,125.1220056
"""4696034925084672""","""5739222553067520""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-03-13 22:50:31.850000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,unaffordable,7.0618178,125.6071047
"""4696222524768256""","""6267238283739136""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-02-13 16:09:22.712000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,very_affordable,7.1823961,125.4670655
"""4696493647724544""","""5885956475322368""","""4587820012273664""","""4825961704980480""","""5897368358617088""",2019-03-14 00:29:33.554000+00:00,"""5785402034094080""",mg-ph-tl_tl-ph_food-security-2,affordable,6.0686652,125.1418593
"""4697161243557888""","""6219423432048640""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-02-14 00:45:22.874000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,affordable,7.1244956,125.63243
"""4697296224649216""","""5642015947620352""","""4587820012273664""","""6275302370050048""","""5897368358617088""",2019-02-19 02:00:24.002000+00:00,"""5942595656089600""",ii_tl-ph_food-security-2,unaffordable,10.6920103,122.4803184
"""4697508129275904""","""6102895365718016""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-02-18 22:48:24.810000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,affordable,7.1017056,125.5852518
"""4697694792581120""","""4742441489924096""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-02-13 21:23:23.580000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,affordable,7.1277333,125.6363433
"""4698703220703232""","""4954633355132928""","""4587820012273664""","""6275302370050048""","""5897368358617088""",2019-01-23 03:21:19.478000+00:00,"""5942595656089600""",ii_tl-ph_food-security-2,affordable,,
"""4698964810006528""","""6271466855202816""","""4587820012273664""","""6275302370050048""","""5897368358617088""",2019-03-18 16:20:19.084000+00:00,"""5942595656089600""",ii_tl-ph_food-security-2,affordable,10.6769223,122.4080656
"""4698972612460544""","""6601867062673408""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-02-05 16:40:18.922000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.0852715,125.5818196
"""4700495630303232""","""6435018509385728""","""4587820012273664""","""6242459602386944""","""5897368358617088""",2019-03-18 16:59:22.480000+00:00,"""6326292867710976""",dv_tl-ph_food-security-2,affordable,7.0910282,125.6199713
"""4701232742531072""","""5846180988715008""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-01-18 07:51:19.411000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,affordable,7.0135461,125.5035381
"""4701876403568640""","""6548487282884608""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-04-02 23:19:21.451000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,very_affordable,7.201939,124.2412659
"""4701882821902336""","""5990919473987584""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-02-14 01:33:26.602000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,affordable,7.0551369,125.6018925
"""4702505692823552""","""5370750221418496""","""4587820012273664""","""4945906786893824""","""5897368358617088""",2019-02-14 10:12:20.492000+00:00,"""5519682876473344""",su-ph-tl_tl-ph_food-security-2,very_affordable,6.9354682,122.0918967
"""4702905128976384""","""6138757541527552""","""4587820012273664""","""4945906786893824""","""5897368358617088""",2019-01-16 22:20:22.168000+00:00,"""5519682876473344""",su-ph-tl_tl-ph_food-security-2,unaffordable,6.9472636,122.0721666
"""4703014025691136""","""5656232155152384""","""4587820012273664""","""6543487551930368""","""5897368358617088""",2019-01-29 07:30:21.991000+00:00,"""4594035316490240""",su_tl-ph_food-security-2,affordable,6.912352,122.0651505
"""4703089640603648""","""6350430416142336""","""4587820012273664""","""6275302370050048""","""5897368358617088""",2019-02-19 00:12:21.561000+00:00,"""5942595656089600""",ii_tl-ph_food-security-2,affordable,11.965796942079724,121.9222928211093
"""4703350945742848""","""6708490926030848""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-02-05 16:07:19.003000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,affordable,7.094415,125.6285633
"""4704747665752064""","""6676291182919680""","""4587820012273664""","""4945906786893824""","""5897368358617088""",2019-02-14 02:27:24.178000+00:00,"""5519682876473344""",su-ph-tl_tl-ph_food-security-2,unaffordable,7.8239563,123.4319399
"""4704906716905472""","""5904668083355648""","""4587820012273664""","""4825961704980480""","""5897368358617088""",2019-03-14 02:02:19.588000+00:00,"""5785402034094080""",mg-ph-tl_tl-ph_food-security-2,affordable,6.0598894,125.129269
"""4704915173670912""","""5742368802209792""","""4587820012273664""","""4945906786893824""","""5897368358617088""",2019-01-16 23:17:22.737000+00:00,"""5519682876473344""",su-ph-tl_tl-ph_food-security-2,affordable,6.9379456,122.0387278
"""4705196707938304""","""5646368662093824""","""4587820012273664""","""5968666308902912""","""5897368358617088""",2019-02-05 17:07:18.469000+00:00,"""6021888604110848""",mg_tl-ph_food-security-2,very_affordable,7.130318,125.6196633
"""4705262088749056""","""5701771034886144""","""4587820012273664""","""4825961704980480""","""5897368358617088""",2019-02-14 01:54:21.474000+00:00,"""5785402034094080""",mg-ph-tl_tl-ph_food-security-2,affordable,7.2068477,124.2362268
"""4705268094992384""","""5205774621999104""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-02-13 16:21:24.273000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,affordable,7.0864136,125.6281539
"""4706094778679296""","""6023123696615424""","""4587820012273664""","""5535939327688704""","""5897368358617088""",2019-03-14 02:14:19.986000+00:00,"""5014633846931456""",southern-ph-tl_food-security-2,affordable,7.0387709,125.5115646
