sub_id,user_id,form_id,task_id,project_id,modified,campaign_id,campaign_name,how_affordable_is_food_in_your_neighborhood?,lat,lon
"""4504267576573952""","""6639914001104896""","""4539560216231936""","""4971906765684736""","""5897368358617088""",2019-02-24 21:53:24.724000+00:00,"""4776233399222272""",su_tl-ph_food-security-1,affordable,7.1015159,122.2470403
"""4504302229913600""","""5879397594693632""","""4539560216231936""","""4757236758872064""","""5897368358617088""",2019-02-04 23:46:26.565000+00:00,"""4991331938074624""",mg_tl-ph_food-security-1,unaffordable,7.1124713,125.4925827
"""4504621671251968""","""5806192502767616""","""4539560216231936""","""4830369213841408""","""5897368358617088""",2019-03-12 23:38:28.040000+00:00,"""5603121273241600""",southern-ph-tl_food-security-1,unaffordable,7.1088414,125.6156641
"""4504843483873280""","""6617451972263936""","""4539560216231936""","""4511298006024192""","""5897368358617088""",2019-01-20 21:32:18.717000+00:00,"""4651607675371520""",ii_tl-ph_food-security-1,unaffordable,10.6860109,122.5148577
"""4505125323276288""","""5714167640096768""","""4539560216231936""","""4830369213841408""","""5897368358617088""",2019-03-12 16:05:34.340000+00:00,"""5603121273241600""",southern-ph-tl_food-security-1,affordable,7.1147951,125.5976252
"""4505276034056192""","""6624513250820096""","""4539560216231936""","""4830369213841408""","""5897368358617088""",2019-01-15 22:12:19.203000+00:00,"""5603121273241600""",southern-ph-tl_food-security-1,affordable,7.0602959,125.9554527
"""4505348524212224""","""5841123952033792""","""4539560216231936""","""4757236758872064""","""5897368358617088""",2019-02-04 22:55:23.247000+00:00,"""4991331938074624""",mg_tl-ph_food-security-1,affordable,7.0807094,125.5876617
"""4506613677293568""","""6025089831141376""","""4539560216231936""","""4511298006024192""","""5897368358617088""",2019-02-18 01:42:25.995000+00:00,"""4651607675371520""",ii_tl-ph_food-security-1,affordable,10.7190816,122.5653293
"""4506767506538496""","""6045656919572480""","""4539560216231936""","""4511298006024192""","""5897368358617088""",2019-03-18 12:29:23.643000+00:00,"""4651607675371520""",ii_tl-ph_food-security-1,affordable,10.93372,122.5571693
"""4507434674552832""","""6546269742825472""","""4539560216231936""","""4757236758872064""","""5897368358617088""",2019-01-07 22:41:18.699000+00:00,"""4991331938074624""",mg_tl-ph_food-security-1,affordable,7.2058534,124.2349714
"""4507655378829312""","""5664523157504000""","""4539560216231936""","""6657161243394048""","""5897368358617088""",2019-01-16 00:44:21.742000+00:00,"""5950956179030016""",su-ph-tl_tl-ph_food-security-1,affordable,7.6488261,123.2726809
"""4507877387534336""","""6363367495172096""","""4539560216231936""","""4757236758872064""","""5897368358617088""",2019-02-04 21:49:19.343000+00:00,"""4991331938074624""",mg_tl-ph_food-security-1,affordable,7.1447222,125.6626633
"""4508640297877504""","""5870735107031040""","""4539560216231936""","""5499992699568128""","""5897368358617088""",2019-02-17 16:41:22.366000+00:00,"""6360746290053120""",dv_tl-ph_food-security-1,very_affordable,7.0720951,125.593989
"""4508642013347840""","""6272773112463360""","""4539560216231936""","""4830369213841408""","""5897368358617088""",2019-01-15 23:15:22.340000+00:00,"""5603121273241600""",southern-ph-tl_food-security-1,affordable,7.0803994,125.6185673
"""4509390356873216""","""5941434580467712""","""4539560216231936""","""4757236758872064""","""5897368358617088""",2019-02-04 19:14:18.620000+00:00,"""4991331938074624""",mg_tl-ph_food-security-1,affordable,7.2785298,125.3091914
"""4509481713008640""","""5433096537112576""","""4539560216231936""","""5499992699568128""","""5897368358617088""",2019-01-21 04:35:21.798000+00:00,"""6360746290053120""",dv_tl-ph_food-security-1,very_affordable,7.055648,125.5104045
"""4509805832044544""","""5839953445519360""","""4539560216231936""","""4830369213841408""","""5897368358617088""",2019-01-15 21:48:21.332000+00:00,"""5603121273241600""",southern-ph-tl_food-security-1,affordable,7.1034385,125.5099565
"""4510045322608640""","""5706560625967104""","""4539560216231936""","""4757236758872064""","""5897368358617088""",2019-02-05 02:18:22.894000+00:00,"""4991331938074624""",mg_tl-ph_food-security-1,affordable,7.0497231,125.5992089
"""4510709738110976""","""6711982466007040""","""4539560216231936""","""4511298006024192""","""5897368358617088""",2019-01-21 06:20:20.511000+00:00,"""4651607675371520""",ii_tl-ph_food-security-1,affordable,10.7117945,122.5748256
"""4511151733866496""","""6161558289776640""","""4539560216231936""","""4757236758872064""","""5897368358617088""",2019-01-08 00:14:18.274000+00:00,"""4991331938074624""",mg_tl-ph_food-security-1,affordable,7.0914923,125.5844118
"""4511157316485120""","""4868367259271168""","""4539560216231936""","""4830369213841408""","""5897368358617088""",2019-02-13 05:04:19.492000+00:00,"""5603121273241600""",southern-ph-tl_food-security-1,affordable,7.1180133,125.6417955
"""4511498044964864""","""5646368662093824""","""4539560216231936""","""4757236758872064""","""5897368358617088""",2019-02-04 16:21:21.564000+00:00,"""4991331938074624""",mg_tl-ph_food-security-1,very_affordable,7.130318,125.6196633
"""4511794364153856""","""4754203404664832""","""4539560216231936""","""4971906765684736""","""5897368358617088""",2019-01-29 05:31:19.782000+00:00,"""4776233399222272""",su_tl-ph_food-security-1,affordable,6.9448779,122.1023698
"""4512175243657216""","""5760341326692352""","""4539560216231936""","""4830369213841408""","""5897368358617088""",2019-03-12 23:50:21.291000+00:00,"""5603121273241600""",southern-ph-tl_food-security-1,affordable,7.0966546,125.6205182
"""4512201064841216""","""5695782023856128""","""4539560216231936""","""4830369213841408""","""5897368358617088""",2019-01-16 03:06:26.902000+00:00,"""5603121273241600""",southern-ph-tl_food-security-1,unaffordable,7.0679091,125.6101571
"""4513297619484672""","""4628106058924032""","""4539560216231936""","""4511298006024192""","""5897368358617088""",2019-02-18 11:14:18.968000+00:00,"""4651607675371520""",ii_tl-ph_food-security-1,affordable,10.7169891,122.5462894
"""4513747823493120""","""6310266549567488""","""4539560216231936""","""4511298006024192""","""5897368358617088""",2019-01-21 06:16:19.023000+00:00,"""4651607675371520""",ii_tl-ph_food-security-1,affordable,10.8190274,122.5268256
"""4514053135269888""","""4829252455235584""","""4539560216231936""","""4830369213841408""","""5897368358617088""",2019-01-16 03:15:20.924000+00:00,"""5603121273241600""",southern-ph-tl_food-security-1,affordable,7.0987393,125.5790801
"""4514321167024128""","""5878762245718016""","""4539560216231936""","""6657161243394048""","""5897368358617088""",2019-03-13 02:05:22.746000+00:00,"""5950956179030016""",su-ph-tl_tl-ph_food-security-1,affordable,6.9118312,122.0583243
"""4514437199298560""","""5811618808070144""","""4539560216231936""","""6128733465346048""","""5897368358617088""",2019-01-16 00:36:25.920000+00:00,"""4551626910072832""",mg-ph-tl_tl-ph_food-security-1,affordable,7.221054,124.2447793
"""4514608293347328""","""5729475578822656""","""4539560216231936""","""4511298006024192""","""5897368358617088""",2019-01-21 05:53:18.211000+00:00,"""4651607675371520""",ii_tl-ph_food-security-1,affordable,10.6909196,122.5109089
"""4515337900916736""","""5739474327699456""","""4539560216231936""","""5499992699568128""","""5897368358617088""",2019-01-20 18:54:21.729000+00:00,"""6360746290053120""",dv_tl-ph_food-security-1,affordable,7.1438691,125.6508726
"""4515436295094272""","""5964764448555008""","""4539560216231936""","""4971906765684736""","""5897368358617088""",2019-01-28 06:36:22.673000+00:00,"""4776233399222272""",su_tl-ph_food-security-1,very_affordable,5.9476214,120.9459394
"""4515630541701120""","""6032358132154368""","""4539560216231936""","""4757236758872064""","""5897368358617088""",2019-02-04 22:49:23.098000+00:00,"""4991331938074624""",mg_tl-ph_food-security-1,unaffordable,6.8273903,125.1797523
"""4515903188238336""","""6305572775264256""","""4539560216231936""","""4830369213841408""","""5897368358617088""",2019-02-12 20:43:19.806000+00:00,"""5603121273241600""",southern-ph-tl_food-security-1,very_affordable,7.1466727,125.6622575
"""4516203549687808""","""6054136484200448""","""4539560216231936""","""5499992699568128""","""5897368358617088""",2019-03-18 03:26:29.480000+00:00,"""6360746290053120""",dv_tl-ph_food-security-1,affordable,7.1562376,125.5967999
"""4516680127479808""","""6436547366748160""","""4539560216231936""","""4830369213841408""","""5897368358617088""",2019-03-12 23:32:27.350000+00:00,"""5603121273241600""",southern-ph-tl_food-security-1,very_affordable,,
"""4516942272528384""","""5577859055747072""","""4539560216231936""","""4665388346376192""","""5897368358617088""",2019-01-18 02:00:20.990000+00:00,"""5597252435312640""",ls_tl-ph_food-security-1,affordable,8.2519559,124.2677254
"""4517290960748544""","""6687448941723648""","""4539560216231936""","""4757236758872064""","""5897368358617088""",2019-03-05 01:45:26.367000+00:00,"""4991331938074624""",mg_tl-ph_food-security-1,unaffordable,7.2207334,124.2552888
"""4518184758542336""","""6218063303147520""","""4539560216231936""","""4665388346376192""","""5897368358617088""",2019-03-14 23:38:26.763000+00:00,"""5597252435312640""",ls_tl-ph_food-security-1,affordable,7.5433305,124.2120513
"""4518206100209664""","""6373016197922816""","""4539560216231936""","""6657161243394048""","""5897368358617088""",2019-01-16 06:41:24.532000+00:00,"""5950956179030016""",su-ph-tl_tl-ph_food-security-1,affordable,6.9595713,122.0836614
"""4518643243155456""","""6131656962342912""","""4539560216231936""","""4830369213841408""","""5897368358617088""",2019-02-12 23:42:19.349000+00:00,"""5603121273241600""",southern-ph-tl_food-security-1,affordable,7.08872,125.6079875
"""4518745700564992""","""6271670333472768""","""4539560216231936""","""5499992699568128""","""5897368358617088""",2019-03-17 22:23:21.548000+00:00,"""6360746290053120""",dv_tl-ph_food-security-1,very_affordable,7.1037452,125.6234272
"""4518953872261120""","""5971175730577408""","""4539560216231936""","""5499992699568128""","""5897368358617088""",2019-03-18 07:50:22.685000+00:00,"""6360746290053120""",dv_tl-ph_food-security-1,affordable,7.1160317,125.64313
"""4519496188428288""","""6127361131020288""","""4539560216231936""","""4971906765684736""","""5897368358617088""",2019-02-24 21:42:19.323000+00:00,"""4776233399222272""",su_tl-ph_food-security-1,affordable,6.9223383,122.0872705
"""4519505977933824""","""6702427405287424""","""4539560216231936""","""4971906765684736""","""5897368358617088""",2019-01-27 17:11:24.674000+00:00,"""4776233399222272""",su_tl-ph_food-security-1,very_affordable,6.9162543,122.0670143
"""4519542551216128""","""4901319447937024""","""4539560216231936""","""5499992699568128""","""5897368358617088""",2019-03-17 23:02:20.853000+00:00,"""6360746290053120""",dv_tl-ph_food-security-1,affordable,7.1256549,125.6598647
"""4519582087774208""","""5666655420022784""","""4539560216231936""","""4971906765684736""","""5897368358617088""",2019-02-25 03:41:25.301000+00:00,"""4776233399222272""",su_tl-ph_food-security-1,affordable,6.9129799,122.0753878
"""4519642175373312""","""5761238749413376""","""4539560216231936""","""4757236758872064""","""5897368358617088""",2019-02-04 16:48:19.712000+00:00,"""4991331938074624""",mg_tl-ph_food-security-1,affordable,7.1438766,125.6509414
"""4519870983045120""","""6336868746526720""","""4539560216231936""","""4971906765684736""","""5897368358617088""",2019-01-28 14:08:19.482000+00:00,"""4776233399222272""",su_tl-ph_food-security-1,affordable,,
"""4520536722898944""","""5885956475322368""","""4539560216231936""","""6128733465346048""","""5897368358617088""",2019-03-12 23:56:19.322000+00:00,"""4551626910072832""",mg-ph-tl_tl-ph_food-security-1,affordable,6.0687917,125.1419317
"""4520902735691776""","""6641344883720192""","""4539560216231936""","""6128733465346048""","""5897368358617088""",2019-01-15 20:08:20.063000+00:00,"""4551626910072832""",mg-ph-tl_tl-ph_food-security-1,affordable,7.2435693,125.649226
"""4520937108013056""","""5604624264331264""","""4539560216231936""","""4757236758872064""","""5897368358617088""",2019-02-05 00:31:23.401000+00:00,"""4991331938074624""",mg_tl-ph_food-security-1,unaffordable,7.0945538,125.6142692
"""4521021316005888""","""5950977557397504""","""4539560216231936""","""6657161243394048""","""5897368358617088""",2019-03-13 04:08:18.751000+00:00,"""5950956179030016""",su-ph-tl_tl-ph_food-security-1,affordable,6.9275839,122.0924885
"""4522008182259712""","""6465303837933568""","""4539560216231936""","""6657161243394048""","""5897368358617088""",2019-02-13 00:31:23.683000+00:00,"""5950956179030016""",su-ph-tl_tl-ph_food-security-1,affordable,8.5161423,123.0923959
"""4522344056881152""","""5892192591675392""","""4539560216231936""","""4757236758872064""","""5897368358617088""",2019-03-04 23:08:24.261000+00:00,"""4991331938074624""",mg_tl-ph_food-security-1,affordable,7.3899889,124.2560671
"""4523003406712832""","""4734612200751104""","""4539560216231936""","""4830369213841408""","""5897368358617088""",2019-02-12 20:41:21.581000+00:00,"""5603121273241600""",southern-ph-tl_food-security-1,affordable,7.1129348,125.618031
"""4523167654608896""","""5721774953070592""","""4539560216231936""","""4971906765684736""","""5897368358617088""",2019-03-25 01:32:23.853000+00:00,"""4776233399222272""",su_tl-ph_food-security-1,affordable,6.9805633,122.1470167
"""4523589707497472""","""6212921761726464""","""4539560216231936""","""6128733465346048""","""5897368358617088""",2019-01-16 02:58:18.411000+00:00,"""4551626910072832""",mg-ph-tl_tl-ph_food-security-1,affordable,7.2643405,124.345205
"""4524493662846976""","""6132831743901696""","""4539560216231936""","""6128733465346048""","""5897368358617088""",2019-03-13 03:59:23.513000+00:00,"""4551626910072832""",mg-ph-tl_tl-ph_food-security-1,very_affordable,7.1909564,124.5351987
"""4524617781739520""","""6567298447966208""","""4539560216231936""","""5499992699568128""","""5897368358617088""",2019-01-20 16:27:22.633000+00:00,"""6360746290053120""",dv_tl-ph_food-security-1,very_affordable,7.0759665,125.6049385
"""4525149145530368""","""5045137107320832""","""4539560216231936""","""5499992699568128""","""5897368358617088""",2019-02-17 20:18:20.486000+00:00,"""6360746290053120""",dv_tl-ph_food-security-1,affordable,7.1184782,125.5990646
"""4525208905973760""","""5694889293512704""","""4539560216231936""","""6128733465346048""","""5897368358617088""",2019-02-13 06:58:22.159000+00:00,"""4551626910072832""",mg-ph-tl_tl-ph_food-security-1,unaffordable,6.3419818,124.7236847
"""4525249846575104""","""6280506133970944""","""4539560216231936""","""4830369213841408""","""5897368358617088""",2019-01-16 03:47:21.173000+00:00,"""5603121273241600""",southern-ph-tl_food-security-1,affordable,7.1444831,125.6495317
"""4525978379354112""","""4637439446482944""","""4539560216231936""","""6657161243394048""","""5897368358617088""",2019-03-13 08:02:26.059000+00:00,"""5950956179030016""",su-ph-tl_tl-ph_food-security-1,very_affordable,6.9378355,122.0814153
"""4526208529203200""","""5860081120837632""","""4539560216231936""","""6657161243394048""","""5897368358617088""",2019-03-13 08:02:20.155000+00:00,"""5950956179030016""",su-ph-tl_tl-ph_food-security-1,unaffordable,6.9141439,122.0528141
"""4526933921497088""","""6196667202142208""","""4539560216231936""","""4511298006024192""","""5897368358617088""",2019-03-17 23:38:20.411000+00:00,"""4651607675371520""",ii_tl-ph_food-security-1,very_affordable,10.6861987,122.4914177
"""4527093696167936""","""6454607490318336""","""4539560216231936""","""4830369213841408""","""5897368358617088""",2019-01-16 15:22:19.269000+00:00,"""5603121273241600""",southern-ph-tl_food-security-1,unaffordable,7.0556874,125.5998348
"""4527734082502656""","""5956394303881216""","""4539560216231936""","""6128733465346048""","""5897368358617088""",2019-01-15 23:49:21.548000+00:00,"""4551626910072832""",mg-ph-tl_tl-ph_food-security-1,affordable,6.1245116,125.1317766
"""4528239209873408""","""5248672616939520""","""4539560216231936""","""6128733465346048""","""5897368358617088""",2019-03-13 00:38:18.525000+00:00,"""4551626910072832""",mg-ph-tl_tl-ph_food-security-1,affordable,7.2349048,124.2293251
"""4528865537949696""","""6693462575415296""","""4539560216231936""","""4830369213841408""","""5897368358617088""",2019-01-16 06:00:22.348000+00:00,"""5603121273241600""",southern-ph-tl_food-security-1,affordable,7.3116433,125.676967
"""4529275602468864""","""5564918713548800""","""4539560216231936""","""5499992699568128""","""5897368358617088""",2019-02-17 21:42:18.789000+00:00,"""6360746290053120""",dv_tl-ph_food-security-1,affordable,,
"""4529397689221120""","""6629747674054656""","""4539560216231936""","""4511298006024192""","""5897368358617088""",2019-03-18 10:38:22.197000+00:00,"""4651607675371520""",ii_tl-ph_food-security-1,affordable,10.7194284,122.5621969
"""4529471530991616""","""6074550297034752""","""4539560216231936""","""6657161243394048""","""5897368358617088""",2019-01-16 13:08:19.706000+00:00,"""5950956179030016""",su-ph-tl_tl-ph_food-security-1,affordable,6.9301614,122.0921165
"""4529793250885632""","""4600180382892032""","""4539560216231936""","""4830369213841408""","""5897368358617088""",2019-01-16 04:21:18.954000+00:00,"""5603121273241600""",southern-ph-tl_food-security-1,affordable,6.7816963,125.2177043
"""4530037824946176""","""5686930769444864""","""4539560216231936""","""5499992699568128""","""5897368358617088""",2019-02-18 03:54:22.747000+00:00,"""6360746290053120""",dv_tl-ph_food-security-1,affordable,7.0473267,125.502745
"""4530066614648832""","""6120243783008256""","""4539560216231936""","""4511298006024192""","""5897368358617088""",2019-02-17 22:29:21.100000+00:00,"""4651607675371520""",ii_tl-ph_food-security-1,affordable,,
"""4530473411805184""","""6489092348968960""","""4539560216231936""","""4757236758872064""","""5897368358617088""",2019-02-04 17:40:18.716000+00:00,"""4991331938074624""",mg_tl-ph_food-security-1,very_affordable,7.0957697,125.6176725
"""4531110642974720""","""5860218053328896""","""4539560216231936""","""5499992699568128""","""5897368358617088""",2019-03-18 02:41:22.333000+00:00,"""6360746290053120""",dv_tl-ph_food-security-1,affordable,7.4431055,125.8129684
"""4531611997569024""","""6385804261720064""","""4539560216231936""","""4830369213841408""","""5897368358617088""",2019-02-12 18:30:27.006000+00:00,"""5603121273241600""",southern-ph-tl_food-security-1,affordable,7.1444452,125.6495042
"""4531685786910720""","""6608035801726976""","""4539560216231936""","""4830369213841408""","""5897368358617088""",2019-03-13 01:11:19.016000+00:00,"""5603121273241600""",southern-ph-tl_food-security-1,affordable,7.1030917,125.6168963
"""4532649903259648""","""5873613850804224""","""4539560216231936""","""6657161243394048""","""5897368358617088""",2019-02-13 05:13:20.051000+00:00,"""5950956179030016""",su-ph-tl_tl-ph_food-security-1,affordable,7.855193,123.5739572
"""4532983639834624""","""5109116215230464""","""4539560216231936""","""5499992699568128""","""5897368358617088""",2019-01-20 21:04:18.875000+00:00,"""6360746290053120""",dv_tl-ph_food-security-1,affordable,7.0548828,125.5295274
"""4532986978500608""","""6532920523096064""","""4539560216231936""","""4757236758872064""","""5897368358617088""",2019-01-08 01:30:17.896000+00:00,"""4991331938074624""",mg_tl-ph_food-security-1,affordable,,
"""4533195162779648""","""6160218348060672""","""4539560216231936""","""5499992699568128""","""5897368358617088""",2019-02-17 18:19:23.887000+00:00,"""6360746290053120""",dv_tl-ph_food-security-1,affordable,7.0929837,125.607255
"""4533691649884160""","""6410377397010432""","""4539560216231936""","""5499992699568128""","""5897368358617088""",2019-03-17 17:23:26.957000+00:00,"""6360746290053120""",dv_tl-ph_food-security-1,unaffordable,7.0897102,125.6180766
"""4533780603731968""","""4827317241118720""","""4539560216231936""","""4757236758872064""","""5897368358617088""",2019-02-04 18:18:19.952000+00:00,"""4991331938074624""",mg_tl-ph_food-security-1,affordable,7.131556,125.6310408
"""4534055581253632""","""5806192502767616""","""4539560216231936""","""5499992699568128""","""5897368358617088""",2019-03-17 22:14:32.874000+00:00,"""6360746290053120""",dv_tl-ph_food-security-1,unaffordable,7.1121081,125.6167438
"""4534090398171136""","""5642015947620352""","""4539560216231936""","""4511298006024192""","""5897368358617088""",2019-03-18 01:05:24.501000+00:00,"""4651607675371520""",ii_tl-ph_food-security-1,affordable,10.691974,122.4802752
"""4534165758279680""","""4718010025639936""","""4539560216231936""","""5499992699568128""","""5897368358617088""",2019-02-17 23:48:23.802000+00:00,"""6360746290053120""",dv_tl-ph_food-security-1,affordable,7.0900309,125.6259937
"""4534504108589056""","""5746770403393536""","""4539560216231936""","""4757236758872064""","""5897368358617088""",2019-01-08 13:03:20.443000+00:00,"""4991331938074624""",mg_tl-ph_food-security-1,unaffordable,7.0955191,125.6029374
"""4534523585888256""","""6194243895820288""","""4539560216231936""","""6657161243394048""","""5897368358617088""",2019-03-13 03:26:20.005000+00:00,"""5950956179030016""",su-ph-tl_tl-ph_food-security-1,unaffordable,6.9212118,122.0487627
"""4534982271827968""","""6245989667045376""","""4539560216231936""","""5499992699568128""","""5897368358617088""",2019-02-17 21:36:21.344000+00:00,"""6360746290053120""",dv_tl-ph_food-security-1,affordable,7.1182172,125.626781
"""4535197761536000""","""5265297235771392""","""4539560216231936""","""4830369213841408""","""5897368358617088""",2019-03-12 22:56:20.486000+00:00,"""5603121273241600""",southern-ph-tl_food-security-1,affordable,7.1451106,125.6619738
"""4535668459962368""","""4971465755590656""","""4539560216231936""","""4511298006024192""","""5897368358617088""",2019-02-18 00:04:19.201000+00:00,"""4651607675371520""",ii_tl-ph_food-security-1,unaffordable,10.7969789,122.6009371
"""4535742467407872""","""6139561715433472""","""4539560216231936""","""4830369213841408""","""5897368358617088""",2019-03-12 19:17:19.015000+00:00,"""5603121273241600""",southern-ph-tl_food-security-1,affordable,7.1043988,125.6215799
"""4535762601115648""","""6254623193038848""","""4539560216231936""","""6128733465346048""","""5897368358617088""",2019-01-16 06:25:26.858000+00:00,"""4551626910072832""",mg-ph-tl_tl-ph_food-security-1,affordable,7.1132333,125.6224433
"""4535887272607744""","""5455881481224192""","""4539560216231936""","""4830369213841408""","""5897368358617088""",2019-01-15 21:53:19.413000+00:00,"""5603121273241600""",southern-ph-tl_food-security-1,affordable,8.1584608,125.123711
"""4536056550522880""","""4528680378302464""","""4539560216231936""","""5499992699568128""","""5897368358617088""",2019-02-18 00:00:22.652000+00:00,"""6360746290053120""",dv_tl-ph_food-security-1,affordable,7.0581417,125.5369898
"""4536152351571968""","""6491695350808576""","""4539560216231936""","""6128733465346048""","""5897368358617088""",2019-03-13 01:11:19.984000+00:00,"""4551626910072832""",mg-ph-tl_tl-ph_food-security-1,affordable,6.2365316,125.0855913
"""4536245784936448""","""5979826949193728""","""4539560216231936""","""4830369213841408""","""5897368358617088""",2019-01-15 17:29:30.602000+00:00,"""5603121273241600""",southern-ph-tl_food-security-1,very_affordable,7.0955899,125.5770509
"""4536643030614016""","""4810791360397312""","""4539560216231936""","""4511298006024192""","""5897368358617088""",2019-03-18 01:59:20.795000+00:00,"""4651607675371520""",ii_tl-ph_food-security-1,affordable,10.7917297,122.5333214
"""4536811424579584""","""6085816008835072""","""4539560216231936""","""6657161243394048""","""5897368358617088""",2019-02-12 22:14:23.729000+00:00,"""5950956179030016""",su-ph-tl_tl-ph_food-security-1,unaffordable,6.9141092,122.0528053
"""4537189381701632""","""6755242110615552""","""4539560216231936""","""4830369213841408""","""5897368358617088""",2019-02-12 21:45:25.027000+00:00,"""5603121273241600""",southern-ph-tl_food-security-1,affordable,7.0647583,125.616661
"""4537739253907456""","""6436365120045056""","""4539560216231936""","""5499992699568128""","""5897368358617088""",2019-03-19 02:14:25.604000+00:00,"""6360746290053120""",dv_tl-ph_food-security-1,affordable,,
"""4538766476705792""","""5655625477390336""","""4539560216231936""","""6657161243394048""","""5897368358617088""",2019-03-13 09:59:20.633000+00:00,"""5950956179030016""",su-ph-tl_tl-ph_food-security-1,affordable,7.6637106,123.4548148
"""4538817156481024""","""6306671443836928""","""4539560216231936""","""5499992699568128""","""5897368358617088""",2019-03-17 23:35:20.500000+00:00,"""6360746290053120""",dv_tl-ph_food-security-1,affordable,7.1110551,125.6216636
"""4538828599590912""","""6138757541527552""","""4539560216231936""","""4971906765684736""","""5897368358617088""",2019-01-27 21:59:18.779000+00:00,"""4776233399222272""",su_tl-ph_food-security-1,very_unaffordable,6.9472636,122.0721666
"""4539042819473408""","""6364608375816192""","""4539560216231936""","""4971906765684736""","""5897368358617088""",2019-02-24 21:26:27.175000+00:00,"""4776233399222272""",su_tl-ph_food-security-1,very_affordable,6.9162468,122.0669655
"""4540222369955840""","""6378781323296768""","""4539560216231936""","""6128733465346048""","""5897368358617088""",2019-03-14 00:02:21.559000+00:00,"""4551626910072832""",mg-ph-tl_tl-ph_food-security-1,affordable,6.527742,124.8379735
"""4540363261870080""","""6146998503735296""","""4539560216231936""","""5499992699568128""","""5897368358617088""",2019-02-17 21:25:19.600000+00:00,"""6360746290053120""",dv_tl-ph_food-security-1,affordable,7.0914229,125.6371542
"""4540419364880384""","""5808929781055488""","""4539560216231936""","""4511298006024192""","""5897368358617088""",2019-02-17 19:19:24.761000+00:00,"""4651607675371520""",ii_tl-ph_food-security-1,affordable,10.7648013,122.5210155
"""4540959226331136""","""6099418669383680""","""4539560216231936""","""4830369213841408""","""5897368358617088""",2019-01-15 21:43:19.531000+00:00,"""5603121273241600""",southern-ph-tl_food-security-1,affordable,7.0778064,125.6044681
"""4541802126245888""","""5004696819335168""","""4539560216231936""","""4757236758872064""","""5897368358617088""",2019-02-04 22:52:23.085000+00:00,"""4991331938074624""",mg_tl-ph_food-security-1,affordable,7.0807594,125.5877479
"""4542128396959744""","""5981290996170752""","""4539560216231936""","""4830369213841408""","""5897368358617088""",2019-01-16 05:15:21.979000+00:00,"""5603121273241600""",southern-ph-tl_food-security-1,affordable,7.1565116,125.6539946
"""4542599484407808""","""6693178369376256""","""4539560216231936""","""4757236758872064""","""5897368358617088""",2019-01-07 17:11:18.851000+00:00,"""4991331938074624""",mg_tl-ph_food-security-1,very_affordable,7.0469102,125.5570869
"""4542605067026432""","""6470262025355264""","""4539560216231936""","""6128733465346048""","""5897368358617088""",2019-02-12 22:00:24.980000+00:00,"""4551626910072832""",mg-ph-tl_tl-ph_food-security-1,very_affordable,6.9415155,124.9837895
"""4542842799128576""","""6562412981387264""","""4539560216231936""","""4971906765684736""","""5897368358617088""",2019-03-25 15:35:22.613000+00:00,"""4776233399222272""",su_tl-ph_food-security-1,unaffordable,6.9235654,122.0440252
"""4543173416189952""","""6290948526964736""","""4539560216231936""","""5499992699568128""","""5897368358617088""",2019-01-20 17:59:20.331000+00:00,"""6360746290053120""",dv_tl-ph_food-security-1,affordable,7.0624629,125.5580602
"""4543233779564544""","""6320910455799808""","""4539560216231936""","""4830369213841408""","""5897368358617088""",2019-03-13 05:05:20.516000+00:00,"""5603121273241600""",southern-ph-tl_food-security-1,affordable,7.0852777,125.6164464
"""4543259445559296""","""4746539698225152""","""4539560216231936""","""4830369213841408""","""5897368358617088""",2019-02-12 22:24:18.902000+00:00,"""5603121273241600""",southern-ph-tl_food-security-1,affordable,7.3511806,125.8546209
"""4543881527951360""","""5370750221418496""","""4539560216231936""","""4971906765684736""","""5897368358617088""",2019-01-28 09:35:19.568000+00:00,"""4776233399222272""",su_tl-ph_food-security-1,very_affordable,6.9514794,122.1052242
"""4544367580676096""","""6490316469174272""","""4539560216231936""","""5499992699568128""","""5897368358617088""",2019-02-17 17:48:20.891000+00:00,"""6360746290053120""",dv_tl-ph_food-security-1,affordable,7.0927991,125.6163859
"""4544470626336768""","""5913305442942976""","""4539560216231936""","""6128733465346048""","""5897368358617088""",2019-02-13 01:01:19.439000+00:00,"""4551626910072832""",mg-ph-tl_tl-ph_food-security-1,affordable,6.5248765,124.8099401
"""4544484689838080""","""6485265705074688""","""4539560216231936""","""5499992699568128""","""5897368358617088""",2019-01-21 04:19:21.745000+00:00,"""6360746290053120""",dv_tl-ph_food-security-1,affordable,7.0450433,125.5907704
"""4544637508255744""","""4712086166831104""","""4539560216231936""","""5499992699568128""","""5897368358617088""",2019-03-17 22:56:21.086000+00:00,"""6360746290053120""",dv_tl-ph_food-security-1,affordable,8.5092202,125.9772564
"""4545101038616576""","""6009194589192192""","""4539560216231936""","""4971906765684736""","""5897368358617088""",2019-02-25 01:40:25.428000+00:00,"""4776233399222272""",su_tl-ph_food-security-1,affordable,6.9214156,122.0524303
"""4545411329032192""","""5700103203454976""","""4539560216231936""","""4665388346376192""","""5897368358617088""",2019-01-18 00:07:23.115000+00:00,"""5597252435312640""",ls_tl-ph_food-security-1,affordable,8.2564998,124.2701324
"""4545970366840832""","""5728160798736384""","""4539560216231936""","""4971906765684736""","""5897368358617088""",2019-02-25 01:06:26.642000+00:00,"""4776233399222272""",su_tl-ph_food-security-1,affordable,6.9263472,122.0842865
