sub_id,user_id,form_id,task_id,project_id,modified,campaign_id,campaign_name,how_satisfied_are_you_with_the_quality_of_the_water?,lat,lon
"""5781884644622336""","""6646580692123648""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-01-29 01:20:25.886000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,6.7518046,125.352231
"""5782048507691008""","""5718768974036992""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-02-13 14:26:20.845000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,10.2689715,123.8534323
"""5782185560768512""","""5998513466900480""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-01-29 00:51:21.441000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,dissatisfied,8.9329892,125.5398948
"""5782276848746496""","""6001462921396224""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-03-12 22:29:22.068000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.1132235,125.5991274
"""5782997309587456""","""6410734172897280""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-01-28 17:05:24.182000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,dissatisfied,7.1380149,125.588178
"""5783300992925696""","""6463854248722432""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-03-26 07:29:22.216000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,satisfied,6.081571,125.1469405
"""5783646235525120""","""6576716090703872""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-02-12 21:11:19.779000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,very_satisfied,7.0544031,125.5515508
"""5783899641741312""","""5936489860956160""","""5631203463921664""","""6604689426612224""","""5897368358617088""",2019-03-13 13:44:20.752000+00:00,"""4530404906237952""",ii_tl-ph_water-&-sanitation-2,satisfied,10.7170515,122.566792
"""5784031808454656""","""5886424400265216""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-03-26 13:50:25.414000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,dissatisfied,6.4978005,124.8745219
"""5784842886184960""","""6048840421474304""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-03-25 21:02:20.538000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,7.4500436,125.8155506
"""5785029269520384""","""6146166603382784""","""5631203463921664""","""4617720517623808""","""5897368358617088""",2019-01-13 12:35:19.835000+00:00,"""5236740799332352""",ls_tl-ph_water-&-sanitation-2,satisfied,8.2518498,124.267707
"""5785678128349184""","""5809910493216768""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-01-16 06:41:19.564000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.0448735,125.5939218
"""5785772399525888""","""5732726701293568""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-01-01 06:50:19.633000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,satisfied,7.0829351,125.6254846
"""5785875214499840""","""5682641795809280""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-02-26 02:25:21.431000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,satisfied,6.083584,125.1176216
"""5785985734410240""","""5623056229728256""","""5631203463921664""","""6450014064738304""","""5897368358617088""",2019-01-28 17:00:23.757000+00:00,"""4537443250339840""",su-ph-tl_tl-ph_water-&-sanitation-2,very_satisfied,5.9487757,120.9458929
"""5787365291327488""","""6255881530376192""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-01-29 01:13:18.671000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,satisfied,7.058279,125.5701725
"""5787418651262976""","""6435018509385728""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-02-25 16:06:19.200000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,very_satisfied,7.0924978,125.6190146
"""5787419112636416""","""5836590024753152""","""5631203463921664""","""6731849248276480""","""5897368358617088""",2019-01-26 00:37:21.093000+00:00,"""5932025741574144""",mg_tl-ph_water-&-sanitation-2,satisfied,7.0752877,125.6248481
"""5788338452692992""","""5411046820937728""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-03-26 09:11:21.221000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,satisfied,7.021506,125.0914812
"""5789109437071360""","""5644858388643840""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-03-13 01:50:52.552000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.1140413,125.4921965
"""5789223804207104""","""5735956244070400""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-01-29 01:09:19.444000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,very_satisfied,7.059987,125.5654826
"""5789291135369216""","""6565847394942976""","""5631203463921664""","""6604689426612224""","""5897368358617088""",2019-01-16 15:01:18.072000+00:00,"""4530404906237952""",ii_tl-ph_water-&-sanitation-2,satisfied,11.4845905,123.0892213
"""5789364606992384""","""6696029745315840""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-02-26 10:42:22.689000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,7.0307184,125.5120686
"""5789671252557824""","""6724639868846080""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-01-29 10:38:18.665000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,satisfied,6.1148731,125.1769403
"""5790258241208320""","""6081291055267840""","""5631203463921664""","""6604689426612224""","""5897368358617088""",2019-01-16 10:05:23.570000+00:00,"""4530404906237952""",ii_tl-ph_water-&-sanitation-2,very_satisfied,10.7314032,122.5525239
"""5790399627001856""","""5648438836330496""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-02-26 10:17:21.525000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,7.1447676,125.6385381
"""5790967514791936""","""6103699778699264""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-01-16 09:28:19.672000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,dissatisfied,7.4517796,125.8186635
"""5792027028488192""","""6013630449451008""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-03-12 21:56:21.531000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.0527364,125.5509455
"""5792201641558016""","""5465893711642624""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-03-25 16:44:23.743000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,7.1906853,125.6392818
"""5792238148780032""","""5283172004659200""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-03-26 23:53:21.273000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,dissatisfied,6.6812937,124.6744905
"""5792435953205248""","""6311926562816000""","""5631203463921664""","""6272895309316096""","""5897368358617088""",2019-02-19 23:36:22.711000+00:00,"""6067082355539968""",su_tl-ph_water-&-sanitation-2,very_dissatisfied,6.9469228,122.0719807
"""5792670212423680""","""6253968235692032""","""5631203463921664""","""6731849248276480""","""5897368358617088""",2019-03-22 22:02:40.385000+00:00,"""5932025741574144""",mg_tl-ph_water-&-sanitation-2,satisfied,6.8426934,124.8960887
"""5792741821775872""","""6330458056949760""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-03-12 21:38:22.593000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.1074888,125.4472364
"""5792818309103616""","""5965527426007040""","""5631203463921664""","""6604689426612224""","""5897368358617088""",2019-03-13 04:53:19.760000+00:00,"""4530404906237952""",ii_tl-ph_water-&-sanitation-2,satisfied,10.7134021,122.5448467
"""5792854750265344""","""6292588415942656""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-01-15 16:32:18.962000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.0450324,125.5906427
"""5792887063183360""","""6539754889805824""","""5631203463921664""","""6731849248276480""","""5897368358617088""",2019-01-25 23:00:24.654000+00:00,"""5932025741574144""",mg_tl-ph_water-&-sanitation-2,satisfied,14.5622636,120.9989533
"""5793032232239104""","""5446010564247552""","""5631203463921664""","""6731849248276480""","""5897368358617088""",2019-01-26 16:58:18.477000+00:00,"""5932025741574144""",mg_tl-ph_water-&-sanitation-2,satisfied,7.0641265,125.522434
"""5793520315006976""","""6194315334254592""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-01-28 16:14:18.615000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,satisfied,7.064755,125.6166459
"""5793885932486656""","""6111185072029696""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-02-26 03:51:25.106000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,very_satisfied,7.2213565,124.2452766
"""5794020581179392""","""6549204514111488""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-03-13 01:32:23.290000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.0736807,125.5251898
"""5794197296644096""","""6512347503919104""","""5631203463921664""","""6731849248276480""","""5897368358617088""",2019-01-25 21:56:21.344000+00:00,"""5932025741574144""",mg_tl-ph_water-&-sanitation-2,satisfied,7.0689526,125.5732929
"""5794483767607296""","""5777800646623232""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2018-12-31 23:45:19.751000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,7.2663551,125.6631014
"""5794758707380224""","""5991780417798144""","""5631203463921664""","""6731849248276480""","""5897368358617088""",2019-03-22 23:17:23.521000+00:00,"""5932025741574144""",mg_tl-ph_water-&-sanitation-2,satisfied,7.2187648,124.2417163
"""5794879739265024""","""6479963798634496""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-01-29 01:43:22.123000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,very_satisfied,6.104785,125.1910717
"""5795099059421184""","""6702463610519552""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-02-25 23:46:22.892000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,dissatisfied,7.2722592,124.2904508
"""5795351514578944""","""5495116273811456""","""5631203463921664""","""6731849248276480""","""5897368358617088""",2019-01-26 00:13:26.036000+00:00,"""5932025741574144""",mg_tl-ph_water-&-sanitation-2,very_satisfied,7.0784525,125.6183467
"""5795578485145600""","""5234833485725696""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-02-25 22:49:21.124000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,satisfied,6.5256024,124.8122731
"""5795751033569280""","""5467807346065408""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-03-12 22:47:19.223000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.0752586,125.6026841
"""5796553174286336""","""5277290801922048""","""5631203463921664""","""6450014064738304""","""5897368358617088""",2019-02-26 01:15:23.780000+00:00,"""4537443250339840""",su-ph-tl_tl-ph_water-&-sanitation-2,very_dissatisfied,6.9469206,122.0721305
"""5796665447415808""","""6234527309496320""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-02-25 16:31:22.061000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,7.0953157,125.6177002
"""5796855310974976""","""5045137107320832""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-01-15 22:06:22.390000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.1185322,125.5989958
"""5797013985689600""","""6097203879739392""","""5631203463921664""","""6272895309316096""","""5897368358617088""",2019-02-20 09:05:20.049000+00:00,"""6067082355539968""",su_tl-ph_water-&-sanitation-2,dissatisfied,6.9167711,122.0837537
"""5797472841498624""","""5966981145559040""","""5631203463921664""","""6450014064738304""","""5897368358617088""",2019-03-25 21:35:21.073000+00:00,"""4537443250339840""",su-ph-tl_tl-ph_water-&-sanitation-2,satisfied,6.9862872,122.1739105
"""5797570410446848""","""6023869016047616""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-02-25 16:33:23.670000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,7.0994938,125.5226177
"""5797626139115520""","""5175780621418496""","""5631203463921664""","""6604689426612224""","""5897368358617088""",2019-03-13 01:08:22.002000+00:00,"""4530404906237952""",ii_tl-ph_water-&-sanitation-2,dissatisfied,11.2330471,122.5669907
"""5798062191542272""","""5797969283514368""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-03-25 16:08:26.342000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,satisfied,6.9715784,125.0821421
"""5798196699725824""","""5806450997723136""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-01-15 23:46:23.277000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,,
"""5798218136813568""","""6580388174495744""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-01-28 19:34:20.238000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,satisfied,7.0283883,125.4844383
"""5798588913287168""","""5774282607034368""","""5631203463921664""","""6450014064738304""","""5897368358617088""",2019-01-29 00:55:20.059000+00:00,"""4537443250339840""",su-ph-tl_tl-ph_water-&-sanitation-2,satisfied,6.9158977,122.0558676
"""5798728650719232""","""5756770091794432""","""5631203463921664""","""6604689426612224""","""5897368358617088""",2019-02-13 01:03:23.512000+00:00,"""4530404906237952""",ii_tl-ph_water-&-sanitation-2,dissatisfied,10.716714,122.5674182
"""5798794634461184""","""5809541380833280""","""5631203463921664""","""6272895309316096""","""5897368358617088""",2019-03-20 12:44:34.770000+00:00,"""6067082355539968""",su_tl-ph_water-&-sanitation-2,dissatisfied,6.942282,122.1012096
"""5799121644421120""","""6549204514111488""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-01-15 22:12:24.737000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.0738142,125.525213
"""5799338334748672""","""6022781630152704""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-02-12 18:03:24.323000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.0660546,125.6023865
"""5799742099423232""","""4903015811121152""","""5631203463921664""","""6731849248276480""","""5897368358617088""",2019-01-25 22:01:22.791000+00:00,"""5932025741574144""",mg_tl-ph_water-&-sanitation-2,satisfied,7.0490753,125.5644736
"""5799839772180480""","""5307393732771840""","""5631203463921664""","""6604689426612224""","""5897368358617088""",2019-02-12 22:07:18.953000+00:00,"""4530404906237952""",ii_tl-ph_water-&-sanitation-2,satisfied,10.7427625,122.5730705
"""5800237245399040""","""4543111499874304""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-01-01 02:59:22.319000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,satisfied,7.1154874,125.5977328
"""5800607019433984""","""5814861168640000""","""5631203463921664""","""6272895309316096""","""5897368358617088""",2019-02-20 09:01:20.111000+00:00,"""6067082355539968""",su_tl-ph_water-&-sanitation-2,satisfied,10.3289779,123.9056561
"""5801781185478656""","""5745639059095552""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-01-01 04:43:22.570000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,7.4609635,125.815999
"""5801971187449856""","""6037811834650624""","""5631203463921664""","""6731849248276480""","""5897368358617088""",2019-01-25 16:23:18.351000+00:00,"""5932025741574144""",mg_tl-ph_water-&-sanitation-2,satisfied,7.112897,125.6346805
"""5802134811443200""","""5892647879180288""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-01-28 21:57:18.438000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,dissatisfied,6.1216838,125.1971575
"""5802139114799104""","""4826615315955712""","""5631203463921664""","""6450014064738304""","""5897368358617088""",2019-02-26 03:12:25.496000+00:00,"""4537443250339840""",su-ph-tl_tl-ph_water-&-sanitation-2,satisfied,6.9195019,122.1053541
"""5802698064527360""","""5919660958547968""","""5631203463921664""","""6450014064738304""","""5897368358617088""",2019-02-25 16:35:27.116000+00:00,"""4537443250339840""",su-ph-tl_tl-ph_water-&-sanitation-2,very_satisfied,6.9162614,122.0669941
"""5802935771463680""","""5770851678945280""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-03-26 10:29:21.086000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,satisfied,,
"""5803069586538496""","""6020754719113216""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-03-26 01:41:21.047000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,7.0949943,125.6125275
"""5803211605671936""","""6271670333472768""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-03-25 22:08:21.583000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,very_satisfied,7.1037651,125.6232798
"""5803365805064192""","""6469185850834944""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-03-25 21:08:19.995000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,7.1447175,125.6625978
"""5804880369287168""","""5739206427017216""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-01-29 01:16:20.230000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,satisfied,7.0597003,125.58206
"""5805052352528384""","""6406411527389184""","""5631203463921664""","""6604689426612224""","""5897368358617088""",2019-02-12 23:43:23.105000+00:00,"""4530404906237952""",ii_tl-ph_water-&-sanitation-2,satisfied,10.7968322,122.6008339
"""5805150100783104""","""5284777424846848""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-01-15 19:21:19.325000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.0885396,125.6075053
"""5806039121264640""","""6038172490268672""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-02-12 23:08:27.986000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.0543538,125.5721194
"""5806448433954816""","""5263159620272128""","""5631203463921664""","""6272895309316096""","""5897368358617088""",2019-03-20 00:38:25.993000+00:00,"""6067082355539968""",su_tl-ph_water-&-sanitation-2,dissatisfied,6.9142231,122.0528171
"""5806651393179648""","""6260233779281920""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-01-15 23:57:18.774000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.0623576,125.5560168
"""5806675783057408""","""5656232155152384""","""5631203463921664""","""6272895309316096""","""5897368358617088""",2019-02-20 04:01:22.169000+00:00,"""6067082355539968""",su_tl-ph_water-&-sanitation-2,dissatisfied,6.912345,122.065225
"""5806825736765440""","""6412981668675584""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-03-26 08:11:23.899000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,satisfied,7.0268217,125.0744443
"""5806909309321216""","""6505470741184512""","""5631203463921664""","""4617720517623808""","""5897368358617088""",2019-01-12 21:37:21.187000+00:00,"""5236740799332352""",ls_tl-ph_water-&-sanitation-2,satisfied,8.2401172,124.2563379
"""5807356619259904""","""4837133359513600""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-01-28 21:34:18.327000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,satisfied,6.890398,126.0071057
"""5807402261676032""","""6271670333472768""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-02-25 19:19:22.852000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,very_satisfied,7.1037231,125.6234414
"""5807589183979520""","""6463209173155840""","""5631203463921664""","""6272895309316096""","""5897368358617088""",2019-03-20 09:14:23.662000+00:00,"""6067082355539968""",su_tl-ph_water-&-sanitation-2,dissatisfied,6.9314671,122.0874734
"""5807819288739840""","""6029472878821376""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-01-16 02:11:20.370000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.0609406,125.605137
"""5807987194068992""","""5799880859582464""","""5631203463921664""","""5864968618508288""","""5897368358617088""",2019-03-12 22:17:20.739000+00:00,"""4960318247665664""",dv_tl-ph_water-&-sanitation-2,satisfied,7.2918824,125.6741441
"""5808005671026688""","""5816219435270144""","""5631203463921664""","""6450014064738304""","""5897368358617088""",2019-02-26 09:58:20.955000+00:00,"""4537443250339840""",su-ph-tl_tl-ph_water-&-sanitation-2,very_satisfied,7.1417446,122.2337077
"""5808176354033664""","""6490144295092224""","""5631203463921664""","""6731849248276480""","""5897368358617088""",2019-01-25 16:56:23.604000+00:00,"""5932025741574144""",mg_tl-ph_water-&-sanitation-2,satisfied,7.044834,125.5844217
"""5808616319746048""","""5701628898312192""","""5631203463921664""","""6731849248276480""","""5897368358617088""",2019-01-25 23:39:20.270000+00:00,"""5932025741574144""",mg_tl-ph_water-&-sanitation-2,very_satisfied,7.0464106,125.5025023
"""5809220889870336""","""6063286053240832""","""5631203463921664""","""6604689426612224""","""5897368358617088""",2019-03-13 08:26:18.652000+00:00,"""4530404906237952""",ii_tl-ph_water-&-sanitation-2,satisfied,10.7451323,122.5685614
"""5809590672293888""","""4771818739073024""","""5631203463921664""","""6731849248276480""","""5897368358617088""",2019-03-23 19:53:28.323000+00:00,"""5932025741574144""",mg_tl-ph_water-&-sanitation-2,satisfied,,
"""5809683661062144""","""6712511833309184""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-02-26 01:41:22.672000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,satisfied,7.1120403,124.8118753
"""5809707711201280""","""4719051471323136""","""5631203463921664""","""6450014064738304""","""5897368358617088""",2019-01-28 22:38:20.207000+00:00,"""4537443250339840""",su-ph-tl_tl-ph_water-&-sanitation-2,satisfied,7.6274882,123.0322502
"""5810531756670976""","""6552278275194880""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-03-25 22:14:18.950000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,7.1312747,125.6443618
"""5810578570346496""","""6404054762651648""","""5631203463921664""","""6731849248276480""","""5897368358617088""",2019-01-25 21:19:22.136000+00:00,"""5932025741574144""",mg_tl-ph_water-&-sanitation-2,very_dissatisfied,7.1361315,125.6520587
"""5811163981938688""","""5813906150785024""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-02-26 11:16:19.205000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,satisfied,6.5923012,124.609041
"""5811300590419968""","""5637325054803968""","""5631203463921664""","""6604689426612224""","""5897368358617088""",2019-02-13 00:00:21.809000+00:00,"""4530404906237952""",ii_tl-ph_water-&-sanitation-2,satisfied,10.7451329,122.5685462
"""5812068616765440""","""5759165676912640""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-03-25 22:32:21.031000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,7.11505949,125.65294279
"""5812100062511104""","""4722925884145664""","""5631203463921664""","""6272895309316096""","""5897368358617088""",2019-01-22 16:02:25.872000+00:00,"""6067082355539968""",su_tl-ph_water-&-sanitation-2,satisfied,7.1436797,122.2329657
"""5812950679945216""","""6260233779281920""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-01-28 22:02:22.166000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,7.0623576,125.5560168
"""5813097388310528""","""5821092864196608""","""5631203463921664""","""6450014064738304""","""5897368358617088""",2019-02-25 17:12:25.755000+00:00,"""4537443250339840""",su-ph-tl_tl-ph_water-&-sanitation-2,dissatisfied,7.8214123,123.4413093
"""5813120279773184""","""5776698161233920""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-03-26 12:32:22.430000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,very_satisfied,6.2143567,125.0690583
"""5813148097445888""","""6350430416142336""","""5631203463921664""","""6604689426612224""","""5897368358617088""",2019-02-12 16:40:20.510000+00:00,"""4530404906237952""",ii_tl-ph_water-&-sanitation-2,satisfied,10.7157301,122.5540671
"""5813170671190016""","""5469581453819904""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-02-25 22:08:24.217000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,very_satisfied,6.1012416,125.1942374
"""5813192493105152""","""6022489185452032""","""5631203463921664""","""6604689426612224""","""5897368358617088""",2019-03-12 18:08:20.694000+00:00,"""4530404906237952""",ii_tl-ph_water-&-sanitation-2,satisfied,10.718335,122.5458867
"""5813269421883392""","""6249299245531136""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-02-26 08:13:19.627000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,satisfied,7.24941,124.5073341
"""5813737748430848""","""5951453082419200""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-03-26 08:53:24.429000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,very_satisfied,8.9719031,125.439589
"""5813754726973440""","""4663015901233152""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-03-25 22:41:47.867000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,very_satisfied,7.0703353,125.6010329
"""5813842229592064""","""6242994850103296""","""5631203463921664""","""6272895309316096""","""5897368358617088""",2019-02-19 22:11:18.585000+00:00,"""6067082355539968""",su_tl-ph_water-&-sanitation-2,satisfied,6.918606,122.1507098
"""5813857822965760""","""5965180975448064""","""5631203463921664""","""6272895309316096""","""5897368358617088""",2019-03-19 22:38:22.065000+00:00,"""6067082355539968""",su_tl-ph_water-&-sanitation-2,dissatisfied,6.978565,122.14448
"""5814283512315904""","""6200244897316864""","""5631203463921664""","""6272895309316096""","""5897368358617088""",2019-02-20 05:24:21.101000+00:00,"""6067082355539968""",su_tl-ph_water-&-sanitation-2,very_dissatisfied,6.9072236,122.0767146
"""5815042115108864""","""5988542805180416""","""5631203463921664""","""6272895309316096""","""5897368358617088""",2019-01-24 10:13:27.185000+00:00,"""6067082355539968""",su_tl-ph_water-&-sanitation-2,satisfied,6.9101375,122.0714184
"""5815123664961536""","""6059329469808640""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-01-28 16:15:19.625000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,7.0887063,125.5338918
"""5815564545032192""","""6601212822552576""","""5631203463921664""","""6278228123582464""","""5897368358617088""",2019-02-25 22:14:20.062000+00:00,"""4685224216625152""",mg-ph-tl_tl-ph_water-&-sanitation-2,satisfied,7.2019116,124.800837
"""5816265575759872""","""6179027331055616""","""5631203463921664""","""6604689426612224""","""5897368358617088""",2019-03-13 07:14:19.614000+00:00,"""4530404906237952""",ii_tl-ph_water-&-sanitation-2,satisfied,10.7097452,122.5389534
"""5816320367001600""","""5020391200260096""","""5631203463921664""","""6604689426612224""","""5897368358617088""",2019-02-13 01:02:20.699000+00:00,"""4530404906237952""",ii_tl-ph_water-&-sanitation-2,dissatisfied,11.2519244,123.0189387
"""5816645266178048""","""5636777668771840""","""5631203463921664""","""5682707889651712""","""5897368358617088""",2019-02-25 22:39:24.768000+00:00,"""5583060420526080""",southern-ph-tl_water-&-sanitation-2,satisfied,7.3487245,125.6910553
