sub_id,user_id,form_id,task_id,project_id,modified,campaign_id,campaign_name,how_safe_is_drinking_water_from_the_tap?,lat,lon
"""4504080456089600""","""6473215052349440""","""6395884608684032""","""5011006579277824""","""5897368358617088""",2019-01-16 23:48:18.001000+00:00,"""4737466151993344""",ii_tl-ph_water-&-sanitation-3,somewhat_safe,7.0914567,125.631225
"""4504308244545536""","""6264059487846400""","""6395884608684032""","""5184095606800384""","""5897368358617088""",2019-02-26 21:38:21.077000+00:00,"""6374781270097920""",southern-ph-tl_water-&-sanitation-3,somewhat_safe,7.0905255,125.4931497
"""4504329375449088""","""5693393726341120""","""6395884608684032""","""5143745597014016""","""5897368358617088""",2019-01-30 03:35:19.373000+00:00,"""6419287868702720""",su-ph-tl_tl-ph_water-&-sanitation-3,very_safe,6.9208579,122.0870509
"""4505225480110080""","""5978746349682688""","""6395884608684032""","""4684994133884928""","""5897368358617088""",2019-01-29 23:04:27.377000+00:00,"""6309660707520512""",mg-ph-tl_tl-ph_water-&-sanitation-3,somewhat_safe,6.3109719,125.2482497
"""4505384342519808""","""6635299620782080""","""6395884608684032""","""5184095606800384""","""5897368358617088""",2019-03-26 23:26:23.930000+00:00,"""6374781270097920""",southern-ph-tl_water-&-sanitation-3,somewhat_safe,7.0613632,125.5920102
"""4505399766024192""","""4956727009083392""","""6395884608684032""","""4684994133884928""","""5897368358617088""",2019-01-02 14:32:21.500000+00:00,"""6309660707520512""",mg-ph-tl_tl-ph_water-&-sanitation-3,somewhat_safe,7.1839946,125.4201441
"""4505495541907456""","""6753410071134208""","""6395884608684032""","""5184095606800384""","""5897368358617088""",2019-03-26 22:59:23.585000+00:00,"""6374781270097920""",southern-ph-tl_water-&-sanitation-3,somewhat_safe,7.5685047,126.5662632
"""4505529818808320""","""6213005075283968""","""6395884608684032""","""5074247959445504""","""5897368358617088""",2019-01-26 22:45:20.587000+00:00,"""5214557628792832""",mg_tl-ph_water-&-sanitation-3,somewhat_safe,7.1145058,125.4912235
"""4505649448747008""","""6146772697088000""","""6395884608684032""","""5184095606800384""","""5897368358617088""",2019-02-26 17:39:18.614000+00:00,"""6374781270097920""",southern-ph-tl_water-&-sanitation-3,somewhat_safe,7.0634395,125.6033298
"""4507227420360704""","""6421941758984192""","""6395884608684032""","""5143745597014016""","""5897368358617088""",2019-03-27 02:23:20.570000+00:00,"""6419287868702720""",su-ph-tl_tl-ph_water-&-sanitation-3,somewhat_safe,6.9141537,122.0529048
"""4508036469096448""","""6567108617961472""","""6395884608684032""","""5184095606800384""","""5897368358617088""",2019-01-30 03:06:22.427000+00:00,"""6374781270097920""",southern-ph-tl_water-&-sanitation-3,somewhat_safe,7.0535801,125.510397
"""4508581677236224""","""5766797951238144""","""6395884608684032""","""5184095606800384""","""5897368358617088""",2019-03-26 22:11:20.185000+00:00,"""6374781270097920""",southern-ph-tl_water-&-sanitation-3,somewhat_unsafe,,
"""4508820657143808""","""4757978957742080""","""6395884608684032""","""5011006579277824""","""5897368358617088""",2019-01-17 05:12:18.705000+00:00,"""4737466151993344""",ii_tl-ph_water-&-sanitation-3,somewhat_safe,7.0413622,125.5727303
"""4509189817761792""","""4896747316838400""","""6395884608684032""","""5184095606800384""","""5897368358617088""",2019-03-26 19:38:21.773000+00:00,"""6374781270097920""",southern-ph-tl_water-&-sanitation-3,somewhat_safe,7.202286,125.6439302
"""4509328524443648""","""6388958172807168""","""6395884608684032""","""5143745597014016""","""5897368358617088""",2019-02-27 01:39:19.746000+00:00,"""6419287868702720""",su-ph-tl_tl-ph_water-&-sanitation-3,somewhat_safe,6.9320624,122.0846661
"""4509497043189760""","""5733933515800576""","""6395884608684032""","""5407508699021312""","""5897368358617088""",2019-02-11 19:32:18.592000+00:00,"""6518623449382912""",ls_tl-ph_water-&-sanitation-3,somewhat_safe,7.9999524,124.2580937
"""4509789871669248""","""5695097553289216""","""6395884608684032""","""4684994133884928""","""5897368358617088""",2019-03-28 00:35:20.071000+00:00,"""6309660707520512""",mg-ph-tl_tl-ph_water-&-sanitation-3,somewhat_safe,7.0096095,125.0941344
"""4510496226017280""","""6199940456906752""","""6395884608684032""","""5143745597014016""","""5897368358617088""",2019-03-26 18:38:20.867000+00:00,"""6419287868702720""",su-ph-tl_tl-ph_water-&-sanitation-3,very_safe,-33.8688183,151.20929
"""4511229416570880""","""5222205476569088""","""6395884608684032""","""5184095606800384""","""5897368358617088""",2019-02-26 22:24:24.797000+00:00,"""6374781270097920""",southern-ph-tl_water-&-sanitation-3,somewhat_safe,7.0688974,125.5733058
"""4511568878370816""","""5722729216999424""","""6395884608684032""","""5074247959445504""","""5897368358617088""",2019-01-27 00:44:21.533000+00:00,"""5214557628792832""",mg_tl-ph_water-&-sanitation-3,somewhat_safe,7.179173,124.2338062
"""4512569358286848""","""6561534098538496""","""6395884608684032""","""5011006579277824""","""5897368358617088""",2019-01-16 22:49:25.272000+00:00,"""4737466151993344""",ii_tl-ph_water-&-sanitation-3,somewhat_safe,6.7517043,125.3521693
"""4512720340647936""","""6328140613812224""","""6395884608684032""","""5184095606800384""","""5897368358617088""",2019-02-26 21:27:19.612000+00:00,"""6374781270097920""",southern-ph-tl_water-&-sanitation-3,very_safe,7.146671,125.6622302
"""4512746788880384""","""5728993502298112""","""6395884608684032""","""4684994133884928""","""5897368358617088""",2019-03-27 09:35:20.814000+00:00,"""6309660707520512""",mg-ph-tl_tl-ph_water-&-sanitation-3,very_unsafe,,
"""4512825894502400""","""5812351754305536""","""6395884608684032""","""4684994133884928""","""5897368358617088""",2019-01-30 04:19:22.860000+00:00,"""6309660707520512""",mg-ph-tl_tl-ph_water-&-sanitation-3,somewhat_safe,7.0771252,125.6210555
"""4514028485345280""","""5750945891745792""","""6395884608684032""","""4684994133884928""","""5897368358617088""",2019-01-30 14:34:18.833000+00:00,"""6309660707520512""",mg-ph-tl_tl-ph_water-&-sanitation-3,somewhat_safe,7.0548967,125.5512445
"""4514531280683008""","""5761373624598528""","""6395884608684032""","""4684994133884928""","""5897368358617088""",2019-03-27 05:14:19.367000+00:00,"""6309660707520512""",mg-ph-tl_tl-ph_water-&-sanitation-3,somewhat_unsafe,6.4461824,124.9294711
"""4515699042025472""","""6151534389755904""","""6395884608684032""","""5074247959445504""","""5897368358617088""",2019-03-24 05:44:22.886000+00:00,"""5214557628792832""",mg_tl-ph_water-&-sanitation-3,somewhat_unsafe,7.2231004,124.2433215
"""4516035585638400""","""5168158816075776""","""6395884608684032""","""5184095606800384""","""5897368358617088""",2019-02-26 21:31:28.674000+00:00,"""6374781270097920""",southern-ph-tl_water-&-sanitation-3,somewhat_safe,7.0730133,125.62195
"""4516130142027776""","""6019941545279488""","""6395884608684032""","""5184095606800384""","""5897368358617088""",2019-02-26 16:54:19.185000+00:00,"""6374781270097920""",southern-ph-tl_water-&-sanitation-3,somewhat_safe,7.090129,125.6152759
"""4516652244795392""","""6539754889805824""","""6395884608684032""","""4684994133884928""","""5897368358617088""",2019-01-02 06:51:19.841000+00:00,"""6309660707520512""",mg-ph-tl_tl-ph_water-&-sanitation-3,somewhat_safe,7.1245527,125.6497437
"""4516848936681472""","""6613279587696640""","""6395884608684032""","""4684994133884928""","""5897368358617088""",2019-01-29 20:56:19.892000+00:00,"""6309660707520512""",mg-ph-tl_tl-ph_water-&-sanitation-3,somewhat_safe,7.0904771,125.4931619
"""4517105882890240""","""5625842338103296""","""6395884608684032""","""5011006579277824""","""5897368358617088""",2019-03-14 08:59:21.923000+00:00,"""4737466151993344""",ii_tl-ph_water-&-sanitation-3,somewhat_safe,7.1581271,124.222622
"""4517156203003904""","""6131656962342912""","""6395884608684032""","""5184095606800384""","""5897368358617088""",2019-02-26 17:48:23.192000+00:00,"""6374781270097920""",southern-ph-tl_water-&-sanitation-3,somewhat_safe,7.0887548,125.6080638
"""4517550547271680""","""6221257062219776""","""6395884608684032""","""5011006579277824""","""5897368358617088""",2019-01-17 04:29:22.346000+00:00,"""4737466151993344""",ii_tl-ph_water-&-sanitation-3,somewhat_safe,7.0749796,125.6111052
"""4517700489445376""","""6138028756041728""","""6395884608684032""","""4684994133884928""","""5897368358617088""",2019-02-27 18:15:28.231000+00:00,"""6309660707520512""",mg-ph-tl_tl-ph_water-&-sanitation-3,somewhat_unsafe,7.2210656,124.2412663
"""4517788368502784""","""5825104095215616""","""6395884608684032""","""5184095606800384""","""5897368358617088""",2019-02-26 21:22:24.689000+00:00,"""6374781270097920""",southern-ph-tl_water-&-sanitation-3,somewhat_unsafe,8.189857,126.3559949
"""4518092380045312""","""5881734333726720""","""6395884608684032""","""4642333968564224""","""5897368358617088""",2019-02-21 02:50:19.592000+00:00,"""5156985269911552""",su_tl-ph_water-&-sanitation-3,somewhat_safe,6.9211195,122.0488412
"""4518224202825728""","""5603846686507008""","""6395884608684032""","""5184095606800384""","""5897368358617088""",2019-01-01 16:31:23.093000+00:00,"""6374781270097920""",southern-ph-tl_water-&-sanitation-3,somewhat_safe,7.0897304,125.611614
"""4518309712101376""","""6124021353545728""","""6395884608684032""","""5011006579277824""","""5897368358617088""",2019-02-13 18:19:19.424000+00:00,"""4737466151993344""",ii_tl-ph_water-&-sanitation-3,somewhat_safe,7.2076462,124.2302907
"""4518809761218560""","""5715907449978880""","""6395884608684032""","""5184095606800384""","""5897368358617088""",2019-01-01 16:27:22.803000+00:00,"""6374781270097920""",southern-ph-tl_water-&-sanitation-3,somewhat_safe,10.1325288,123.6868987
"""4518939377795072""","""6646509900660736""","""6395884608684032""","""4642333968564224""","""5897368358617088""",2019-01-24 05:02:20.339000+00:00,"""5156985269911552""",su_tl-ph_water-&-sanitation-3,somewhat_safe,6.948182,122.1152768
"""4519080523464704""","""5284179928416256""","""6395884608684032""","""5143745597014016""","""5897368358617088""",2019-03-26 19:29:22.548000+00:00,"""6419287868702720""",su-ph-tl_tl-ph_water-&-sanitation-3,somewhat_safe,7.9522633,123.5869719
"""4519399543275520""","""5740877290930176""","""6395884608684032""","""5184095606800384""","""5897368358617088""",2019-01-30 00:14:24.460000+00:00,"""6374781270097920""",southern-ph-tl_water-&-sanitation-3,somewhat_safe,9.7868232,125.4944542
"""4519419373944832""","""6277231464677376""","""6395884608684032""","""4684994133884928""","""5897368358617088""",2019-01-30 00:28:25.025000+00:00,"""6309660707520512""",mg-ph-tl_tl-ph_water-&-sanitation-3,somewhat_unsafe,6.5071684,124.8492344
"""4519645295935488""","""6513764172038144""","""6395884608684032""","""4684994133884928""","""5897368358617088""",2019-01-29 21:17:19.372000+00:00,"""6309660707520512""",mg-ph-tl_tl-ph_water-&-sanitation-3,somewhat_safe,7.1213624,125.6505377
"""4520141633093632""","""5739320082169856""","""6395884608684032""","""5074247959445504""","""5897368358617088""",2019-01-26 22:18:24.854000+00:00,"""5214557628792832""",mg_tl-ph_water-&-sanitation-3,somewhat_safe,6.6896603,124.6875571
"""4520178144509952""","""5979826949193728""","""6395884608684032""","""5184095606800384""","""5897368358617088""",2019-01-02 07:24:18.128000+00:00,"""6374781270097920""",southern-ph-tl_water-&-sanitation-3,very_safe,7.1302586,125.6286513
"""4521175762862080""","""4935490526511104""","""6395884608684032""","""5143745597014016""","""5897368358617088""",2019-03-27 03:17:24.640000+00:00,"""6419287868702720""",su-ph-tl_tl-ph_water-&-sanitation-3,somewhat_safe,6.9407439,122.072711
"""4521298162089984""","""5694889293512704""","""6395884608684032""","""4684994133884928""","""5897368358617088""",2019-02-27 08:34:26.323000+00:00,"""6309660707520512""",mg-ph-tl_tl-ph_water-&-sanitation-3,somewhat_unsafe,6.3419527,124.7235869
"""4521772230639616""","""5789425676058624""","""6395884608684032""","""5011006579277824""","""5897368358617088""",2019-03-13 17:26:21.310000+00:00,"""4737466151993344""",ii_tl-ph_water-&-sanitation-3,somewhat_safe,7.386882,124.2646819
"""4522470096764928""","""6667640955207680""","""6395884608684032""","""5074247959445504""","""5897368358617088""",2019-01-26 18:18:22.950000+00:00,"""5214557628792832""",mg_tl-ph_water-&-sanitation-3,very_safe,7.098602,125.5781038
"""4523122004852736""","""5718365085630464""","""6395884608684032""","""5074247959445504""","""5897368358617088""",2019-01-26 23:57:28.151000+00:00,"""5214557628792832""",mg_tl-ph_water-&-sanitation-3,somewhat_safe,7.0534811,125.5105473
"""4523548053864448""","""6350940749692928""","""6395884608684032""","""4684994133884928""","""5897368358617088""",2019-02-27 04:24:21.323000+00:00,"""6309660707520512""",mg-ph-tl_tl-ph_water-&-sanitation-3,very_safe,6.1876012,125.1380411
"""4523707478310912""","""5357290921132032""","""6395884608684032""","""4684994133884928""","""5897368358617088""",2019-03-28 02:50:25.796000+00:00,"""6309660707520512""",mg-ph-tl_tl-ph_water-&-sanitation-3,somewhat_unsafe,6.127835,125.1713761
"""4524290687893504""","""6609143806820352""","""6395884608684032""","""5143745597014016""","""5897368358617088""",2019-03-27 01:26:30.516000+00:00,"""6419287868702720""",su-ph-tl_tl-ph_water-&-sanitation-3,very_safe,8.1374654,123.5369701
"""4525172985954304""","""6022781630152704""","""6395884608684032""","""5074247959445504""","""5897368358617088""",2019-01-26 23:23:21.821000+00:00,"""5214557628792832""",mg_tl-ph_water-&-sanitation-3,somewhat_safe,7.0657629,125.5973623
"""4525418545676288""","""6535981656178688""","""6395884608684032""","""5143745597014016""","""5897368358617088""",2019-02-26 16:20:25.600000+00:00,"""6419287868702720""",su-ph-tl_tl-ph_water-&-sanitation-3,somewhat_safe,6.9325176,122.0273465
"""4525869517242368""","""6603083765252096""","""6395884608684032""","""5143745597014016""","""5897368358617088""",2019-02-26 23:57:24.842000+00:00,"""6419287868702720""",su-ph-tl_tl-ph_water-&-sanitation-3,somewhat_safe,8.5422838,123.3652825
"""4525996680151040""","""5777800646623232""","""6395884608684032""","""5074247959445504""","""5897368358617088""",2019-01-26 16:33:24.988000+00:00,"""5214557628792832""",mg_tl-ph_water-&-sanitation-3,somewhat_unsafe,7.266355,125.663127
"""4526464914423808""","""5956886995140608""","""6395884608684032""","""5143745597014016""","""5897368358617088""",2019-03-27 02:47:22.353000+00:00,"""6419287868702720""",su-ph-tl_tl-ph_water-&-sanitation-3,somewhat_unsafe,6.914175,122.0528233
"""4526531680403456""","""5656788315668480""","""6395884608684032""","""5074247959445504""","""5897368358617088""",2019-02-23 22:55:31.791000+00:00,"""5214557628792832""",mg_tl-ph_water-&-sanitation-3,somewhat_safe,7.2177375,124.2245385
"""4527133587144704""","""6175196286287872""","""6395884608684032""","""5184095606800384""","""5897368358617088""",2019-03-26 21:50:20.117000+00:00,"""6374781270097920""",southern-ph-tl_water-&-sanitation-3,somewhat_safe,7.1417145,125.6618578
"""4527313901322240""","""6231142468419584""","""6395884608684032""","""5184095606800384""","""5897368358617088""",2019-02-26 17:24:19.304000+00:00,"""6374781270097920""",southern-ph-tl_water-&-sanitation-3,somewhat_safe,7.0263795,125.4971693
"""4527642793476096""","""6052303037530112""","""6395884608684032""","""4684994133884928""","""5897368358617088""",2019-01-29 22:11:19.987000+00:00,"""6309660707520512""",mg-ph-tl_tl-ph_water-&-sanitation-3,somewhat_safe,7.0890268,125.6285278
"""4528182491348992""","""6167190455713792""","""6395884608684032""","""5184095606800384""","""5897368358617088""",2019-02-26 22:20:18.690000+00:00,"""6374781270097920""",southern-ph-tl_water-&-sanitation-3,somewhat_unsafe,7.1730282,125.6012323
"""4528300191907840""","""5109116215230464""","""6395884608684032""","""4684994133884928""","""5897368358617088""",2019-01-29 20:55:21.319000+00:00,"""6309660707520512""",mg-ph-tl_tl-ph_water-&-sanitation-3,somewhat_safe,7.0547468,125.5294343
"""4528698382352384""","""4551042849046528""","""6395884608684032""","""5143745597014016""","""5897368358617088""",2019-01-30 12:15:18.922000+00:00,"""6419287868702720""",su-ph-tl_tl-ph_water-&-sanitation-3,somewhat_safe,8.0700356,122.5232967
"""4529350454018048""","""6562956303138816""","""6395884608684032""","""5143745597014016""","""5897368358617088""",2019-02-26 22:07:20.096000+00:00,"""6419287868702720""",su-ph-tl_tl-ph_water-&-sanitation-3,somewhat_safe,7.8013705,122.6115149
"""4531646780932096""","""6105196037931008""","""6395884608684032""","""5184095606800384""","""5897368358617088""",2019-01-02 12:03:18.631000+00:00,"""6374781270097920""",southern-ph-tl_water-&-sanitation-3,somewhat_safe,7.0362442,125.5761029
"""4531918097874944""","""5729491613646848""","""6395884608684032""","""5074247959445504""","""5897368358617088""",2019-01-27 02:49:20.574000+00:00,"""5214557628792832""",mg_tl-ph_water-&-sanitation-3,very_unsafe,7.0924437,125.6187595
"""4532849107533824""","""6031740575416320""","""6395884608684032""","""5184095606800384""","""5897368358617088""",2019-02-26 22:36:28.539000+00:00,"""6374781270097920""",southern-ph-tl_water-&-sanitation-3,somewhat_unsafe,7.1447839,125.6385905
"""4532916082180096""","""5709606930087936""","""6395884608684032""","""4642333968564224""","""5897368358617088""",2019-02-21 22:12:41.011000+00:00,"""5156985269911552""",su_tl-ph_water-&-sanitation-3,somewhat_safe,6.9427542,122.0974139
"""4533368525946880""","""5569153987510272""","""6395884608684032""","""4684994133884928""","""5897368358617088""",2019-01-02 12:47:19.965000+00:00,"""6309660707520512""",mg-ph-tl_tl-ph_water-&-sanitation-3,very_safe,7.118111,125.6413928
"""4533372284043264""","""6545647450718208""","""6395884608684032""","""5143745597014016""","""5897368358617088""",2019-01-01 17:54:19.685000+00:00,"""6419287868702720""",su-ph-tl_tl-ph_water-&-sanitation-3,very_safe,6.9679042,121.9427392
"""4533378294480896""","""6288918104244224""","""6395884608684032""","""4684994133884928""","""5897368358617088""",2019-02-26 22:08:25.608000+00:00,"""6309660707520512""",mg-ph-tl_tl-ph_water-&-sanitation-3,somewhat_safe,6.0779191,125.1431951
"""4533615699427328""","""5810418029166592""","""6395884608684032""","""5143745597014016""","""5897368358617088""",2019-03-27 11:35:20.708000+00:00,"""6419287868702720""",su-ph-tl_tl-ph_water-&-sanitation-3,somewhat_safe,7.8169477,123.4307305
"""4534407375355904""","""5246250569957376""","""6395884608684032""","""4684994133884928""","""5897368358617088""",2019-02-27 01:26:23.845000+00:00,"""6309660707520512""",mg-ph-tl_tl-ph_water-&-sanitation-3,somewhat_safe,6.4978742,124.84415
"""4535149960101888""","""5954046030512128""","""6395884608684032""","""4684994133884928""","""5897368358617088""",2019-01-29 23:45:28.140000+00:00,"""6309660707520512""",mg-ph-tl_tl-ph_water-&-sanitation-3,somewhat_safe,7.065555,125.6141278
"""4535894079963136""","""6283038726029312""","""6395884608684032""","""5011006579277824""","""5897368358617088""",2019-02-13 18:13:21.613000+00:00,"""4737466151993344""",ii_tl-ph_water-&-sanitation-3,somewhat_unsafe,7.2076322,124.2303299
"""4535990003695616""","""5857239518674944""","""6395884608684032""","""5143745597014016""","""5897368358617088""",2019-02-26 22:45:24.783000+00:00,"""6419287868702720""",su-ph-tl_tl-ph_water-&-sanitation-3,very_safe,7.1014249,122.2431623
"""4536054671474688""","""6478427039203328""","""6395884608684032""","""4642333968564224""","""5897368358617088""",2019-02-21 09:13:21.203000+00:00,"""5156985269911552""",su_tl-ph_water-&-sanitation-3,somewhat_unsafe,7.1531873,122.2304295
"""4536086043820032""","""5878152934981632""","""6395884608684032""","""5184095606800384""","""5897368358617088""",2019-03-27 03:17:28.196000+00:00,"""6374781270097920""",southern-ph-tl_water-&-sanitation-3,somewhat_safe,,
"""4537585390059520""","""6540619276091392""","""6395884608684032""","""5143745597014016""","""5897368358617088""",2019-03-27 00:05:26.626000+00:00,"""6419287868702720""",su-ph-tl_tl-ph_water-&-sanitation-3,very_safe,6.9342593,122.0001718
"""4538014500913152""","""5746404599267328""","""6395884608684032""","""5074247959445504""","""5897368358617088""",2019-03-24 04:50:22.765000+00:00,"""5214557628792832""",mg_tl-ph_water-&-sanitation-3,somewhat_safe,7.2143123,124.2429992
"""4538652773318656""","""5656507309883392""","""6395884608684032""","""4642333968564224""","""5897368358617088""",2019-03-20 16:17:24.690000+00:00,"""5156985269911552""",su_tl-ph_water-&-sanitation-3,very_safe,6.9162093,122.0669267
"""4539108619714560""","""6752447093538816""","""6395884608684032""","""5184095606800384""","""5897368358617088""",2019-02-26 16:35:19.170000+00:00,"""6374781270097920""",southern-ph-tl_water-&-sanitation-3,very_safe,7.0554834,125.5106461
"""4539467072274432""","""5967573667545088""","""6395884608684032""","""5074247959445504""","""5897368358617088""",2019-03-23 16:38:23.733000+00:00,"""5214557628792832""",mg_tl-ph_water-&-sanitation-3,very_safe,7.2465542,125.0536729
"""4540057899761664""","""6594921320415232""","""6395884608684032""","""5184095606800384""","""5897368358617088""",2019-01-29 22:48:19+00:00,"""6374781270097920""",southern-ph-tl_water-&-sanitation-3,somewhat_unsafe,6.6262839,126.0792119
"""4540231879491584""","""6578438678773760""","""6395884608684032""","""5143745597014016""","""5897368358617088""",2019-01-30 13:50:20.050000+00:00,"""6419287868702720""",su-ph-tl_tl-ph_water-&-sanitation-3,somewhat_safe,,
"""4540317665591296""","""5841993219440640""","""6395884608684032""","""5011006579277824""","""5897368358617088""",2019-01-17 04:26:22.578000+00:00,"""4737466151993344""",ii_tl-ph_water-&-sanitation-3,somewhat_safe,7.1175335,125.6003345
"""4540382051303424""","""5661503706365952""","""6395884608684032""","""5143745597014016""","""5897368358617088""",2019-03-27 02:41:23.167000+00:00,"""6419287868702720""",su-ph-tl_tl-ph_water-&-sanitation-3,somewhat_safe,6.9141833,122.0528583
"""4540403022823424""","""6607576139563008""","""6395884608684032""","""5143745597014016""","""5897368358617088""",2019-03-27 07:41:22.007000+00:00,"""6419287868702720""",su-ph-tl_tl-ph_water-&-sanitation-3,somewhat_safe,6.9226687,122.0447202
"""4540531201802240""","""6265112220401664""","""6395884608684032""","""5011006579277824""","""5897368358617088""",2019-02-14 00:17:19.231000+00:00,"""4737466151993344""",ii_tl-ph_water-&-sanitation-3,somewhat_safe,7.1175777,124.8283749
"""4540858675232768""","""5636417701019648""","""6395884608684032""","""4642333968564224""","""5897368358617088""",2019-03-21 00:26:20.176000+00:00,"""5156985269911552""",su_tl-ph_water-&-sanitation-3,somewhat_safe,6.9210633,122.101962
"""4541591319478272""","""6456107541200896""","""6395884608684032""","""5143745597014016""","""5897368358617088""",2019-03-27 00:17:21.708000+00:00,"""6419287868702720""",su-ph-tl_tl-ph_water-&-sanitation-3,somewhat_unsafe,6.9420731,122.023229
"""4542353207459840""","""5147427600334848""","""6395884608684032""","""5011006579277824""","""5897368358617088""",2019-02-14 12:19:19.187000+00:00,"""4737466151993344""",ii_tl-ph_water-&-sanitation-3,somewhat_safe,7.2177293,124.2246715
"""4542918087933952""","""5811566643511296""","""6395884608684032""","""5184095606800384""","""5897368358617088""",2019-02-26 23:05:26.721000+00:00,"""6374781270097920""",southern-ph-tl_water-&-sanitation-3,somewhat_safe,7.0701931,125.6009546
"""4543465654321152""","""6264059487846400""","""6395884608684032""","""4684994133884928""","""5897368358617088""",2019-01-29 21:01:21.165000+00:00,"""6309660707520512""",mg-ph-tl_tl-ph_water-&-sanitation-3,somewhat_safe,7.0905157,125.4931834
"""4544389743378432""","""5794053159387136""","""6395884608684032""","""5184095606800384""","""5897368358617088""",2019-01-29 19:35:19.593000+00:00,"""6374781270097920""",southern-ph-tl_water-&-sanitation-3,somewhat_unsafe,7.093057282753779,125.61106002899278
"""4544586506567680""","""6600968510636032""","""6395884608684032""","""5074247959445504""","""5897368358617088""",2019-01-26 17:00:18.932000+00:00,"""5214557628792832""",mg_tl-ph_water-&-sanitation-3,somewhat_safe,7.0452918,125.5888663
"""4545666643656704""","""6231714759180288""","""6395884608684032""","""5011006579277824""","""5897368358617088""",2019-03-14 09:32:23.042000+00:00,"""4737466151993344""",ii_tl-ph_water-&-sanitation-3,somewhat_safe,7.083983,125.5058861
"""4545807136063488""","""4806667804868608""","""6395884608684032""","""5011006579277824""","""5897368358617088""",2019-03-13 23:59:23.179000+00:00,"""4737466151993344""",ii_tl-ph_water-&-sanitation-3,very_safe,7.0706568,125.6054438
"""4545916075769856""","""6413922926067712""","""6395884608684032""","""4642333968564224""","""5897368358617088""",2019-02-21 10:02:22.757000+00:00,"""5156985269911552""",su_tl-ph_water-&-sanitation-3,very_safe,6.9153224,122.063144
"""4546375414972416""","""5746377374040064""","""6395884608684032""","""5011006579277824""","""5897368358617088""",2019-01-18 01:00:19.540000+00:00,"""4737466151993344""",ii_tl-ph_water-&-sanitation-3,very_safe,7.0987316,125.6275879
"""4546688398131200""","""5848171970297856""","""6395884608684032""","""5143745597014016""","""5897368358617088""",2019-02-26 18:18:21.432000+00:00,"""6419287868702720""",su-ph-tl_tl-ph_water-&-sanitation-3,somewhat_safe,,
"""4547145271083008""","""5954705853251584""","""6395884608684032""","""5184095606800384""","""5897368358617088""",2019-01-01 22:23:20.889000+00:00,"""6374781270097920""",southern-ph-tl_water-&-sanitation-3,somewhat_safe,8.2455754,126.2805306
"""4547522318041088""","""6232471911792640""","""6395884608684032""","""5143745597014016""","""5897368358617088""",2019-01-30 00:37:20.418000+00:00,"""6419287868702720""",su-ph-tl_tl-ph_water-&-sanitation-3,somewhat_safe,6.5386524,122.1515153
"""4547807715262464""","""6631080327118848""","""6395884608684032""","""4642333968564224""","""5897368358617088""",2019-02-21 07:04:25.983000+00:00,"""5156985269911552""",su_tl-ph_water-&-sanitation-3,somewhat_safe,6.703033,121.9737206
"""4547812765204480""","""5624394120429568""","""6395884608684032""","""5184095606800384""","""5897368358617088""",2019-01-29 18:07:18.887000+00:00,"""6374781270097920""",southern-ph-tl_water-&-sanitation-3,somewhat_safe,9.0197366,126.2297056
"""4548001475330048""","""6124785610260480""","""6395884608684032""","""4684994133884928""","""5897368358617088""",2019-01-29 23:20:19.864000+00:00,"""6309660707520512""",mg-ph-tl_tl-ph_water-&-sanitation-3,somewhat_unsafe,6.1053195,125.1447784
"""4548123360755712""","""6468477481123840""","""6395884608684032""","""5184095606800384""","""5897368358617088""",2019-03-27 14:32:21.116000+00:00,"""6374781270097920""",southern-ph-tl_water-&-sanitation-3,somewhat_safe,7.0475725,125.5680564
"""4548147487440896""","""6563320641355776""","""6395884608684032""","""5011006579277824""","""5897368358617088""",2019-02-14 12:36:20.145000+00:00,"""4737466151993344""",ii_tl-ph_water-&-sanitation-3,somewhat_safe,7.2453244,124.5201478
"""4549238966976512""","""6561534098538496""","""6395884608684032""","""4684994133884928""","""5897368358617088""",2019-01-02 10:17:18.527000+00:00,"""6309660707520512""",mg-ph-tl_tl-ph_water-&-sanitation-3,somewhat_safe,6.7522024,125.3517869
"""4549633026031616""","""5939394898821120""","""6395884608684032""","""4684994133884928""","""5897368358617088""",2019-01-29 16:16:25.898000+00:00,"""6309660707520512""",mg-ph-tl_tl-ph_water-&-sanitation-3,very_unsafe,14.6024863,120.9856645
"""4549725703372800""","""5975135154601984""","""6395884608684032""","""4642333968564224""","""5897368358617088""",2019-01-23 23:32:20.388000+00:00,"""5156985269911552""",su_tl-ph_water-&-sanitation-3,somewhat_unsafe,6.9719959,122.1447743
"""4551063405330432""","""5684929417445376""","""6395884608684032""","""5011006579277824""","""5897368358617088""",2019-01-17 14:12:20.979000+00:00,"""4737466151993344""",ii_tl-ph_water-&-sanitation-3,somewhat_safe,7.0956478,125.6147221
"""4551187334430720""","""4538707254181888""","""6395884608684032""","""5074247959445504""","""5897368358617088""",2019-01-26 18:56:18.759000+00:00,"""5214557628792832""",mg_tl-ph_water-&-sanitation-3,somewhat_unsafe,7.0647223,125.6145623
"""4551878329237504""","""5871128310448128""","""6395884608684032""","""4684994133884928""","""5897368358617088""",2019-02-26 23:48:19.136000+00:00,"""6309660707520512""",mg-ph-tl_tl-ph_water-&-sanitation-3,somewhat_safe,7.0315876,125.0545729
